title,topic,pred_val,authors,journal,links,full_title,abstract
central screw use delays implant dislodgement osteopenic bone synthetic surrogates comparison reverse total shoulder models,NEURAL,48.0% NEURAL; 30.3% CELLULAR/SUBCELLULAR; 6.2% TISSUE/BIOMATERIAL,"Hast MW, Chin M, Schmidt EC, Kuntz AF,",*Journal of biomechanics*,* [Central screw use delays implant dislodgement in osteopenic bone but not synthetic surrogates: A comparison of reverse total shoulder models.](https://www.ncbi.nlm.nih.gov/pubmed/31204043),Central screw use delays implant dislodgement in osteopenic bone but not synthetic surrogates: A comparison of reverse total shoulder models.,"Adequate glenoid baseplate fixation in reverse total shoulder arthroplasty (rTSA) is important to achieve, but may prove challenging in the context of glenoid bone loss or osteopenia. Current rTSA testing standards rely upon synthetic bone surrogates, but it is unclear if these models accurately recapitulate the mechanics of osteoporotic bone. Additionally, it also unknown if the use of a central screw effectively provides resistance to micromotion in the milieu of poor quality bone. The purpose of this experiment was to create a novel cyclic load test protocol that elicited clinically relevant failures, so that comparisons of relative motion between baseplates and bones could be made with: (1) synthetic bones and poor quality cadaveric bones, and (2) the use or omission of a central screw. rTSA components were implanted into cadaveric and synthetic bones with and without a central screw. To model a range of loads that may be experienced during abduction, increasing cyclic loads were applied to shoulder joints in 30° of humeral abduction. Cycles and loads prior to permanent deformation exceeding 150 µm, 1 mm, and joint failure were determined using measurements from the test frame and from 3-D motion analysis. Synthetic bones demonstrated significantly more resistance to micromotion in comparison to cadaveric bones. Use of the central screw improved resistance to dislodgement, which was only observed in the cadaveric specimens. This study highlights the need for biomechanical testing with cadaveric specimens, especially when assessing osteopenic or osteoporotic populations."
sedative effects essential oil leaves lantana camara occurring republic benin via inhalation mice,NEURAL,25.0% NEURAL; 15.2% COMPARATIVE; 13.8% VETERINARY/AGRICULTURAL,"Dougnon G, Ito M,",*Journal of natural medicines*,* [Sedative effects of the essential oil from the leaves of Lantana camara occurring in the Republic of Benin via inhalation in mice.](https://www.ncbi.nlm.nih.gov/pubmed/31446559),Sedative effects of the essential oil from the leaves of Lantana camara occurring in the Republic of Benin via inhalation in mice.,"Lantana camara Linn. (Verbenaceae) is used traditionally for its numerous medicinal properties such as antimalarial, antibacterial, anticancer and anti-inflammatory. In the present study, we investigated the chemical composition of essential oil from the leaves of L. camara (LCEO) occurring in the Republic of Benin (West Africa) in comparison with LCEOs from other regions; evaluated its sedative effects in mice via inhalation administration; and identified the compounds responsible for activity. LCEO was extracted by hydrodistillation and chemical analyses of the oil were performed by GC and GC/MS. The oil was dominated by monoterpene hydrocarbons (60.58%) and oxygenated monoterpenes (33.39%), among which sabinene (38.81%) and 1,8-cineole (28.90%) were the most abundant. LCEO administered via inhalation to mice significantly decreased locomotor activity in a dose-dependent manner, mainly at the doses of 0.0004 and 0.04 mg per 400 μL of triethyl citrate (TEC). The oil was fractionated to give two fractions, which were further investigated, and revealed that both sabinene and 1,8-cineole were the principal active compounds. The results of the present study indicated that via inhalation administration, LCEO and its main constituents could be considered as promising candidates for the management of dementia, insomnia, attention deficit hyperactivity disorder and other central nervous system-associated diseases."
mice deficient protein tyrosine phosphatase receptor type z ptprz show reduced responsivity methamphetamine despite enhanced response novelty,NEURAL,74.8% NEURAL; 11.5% CELLULAR/SUBCELLULAR; 3.5% BONE,"Fujikawa A, Noda Y, Yamamoto H, Tanga N, Sakaguchi G, Hattori S, Song WJ, Sora I, Nabeshima T, Katsuura G, Noda M,",*PloS one*,* [Mice deficient in protein tyrosine phosphatase receptor type Z (PTPRZ) show reduced responsivity to methamphetamine despite an enhanced response to novelty.](https://www.ncbi.nlm.nih.gov/pubmed/31430310),Mice deficient in protein tyrosine phosphatase receptor type Z (PTPRZ) show reduced responsivity to methamphetamine despite an enhanced response to novelty.,"Methamphetamine (METH), a commonly abused drug, elevates extracellular dopamine (DA) levels by inducing DA efflux through the DA transporter (DAT). Emerging evidence in rodent models suggests that locomotor responses to a novel inescapable open field may predict behavioral responses to abused drugs; METH produces more potent stimulant effects in high responders to novelty than in low responders. We herein found that mice deficient in protein tyrosine phosphatase receptor type Z (Ptprz-KO) exhibited an enhanced behavioral response to novelty; however, METH-induced hyperlocomotion was significantly lower in Ptprz-KO than in wild-type mice when METH was administered at a non-toxic dose of 1 mg per kg body weight (bdw). Single-cell RT-PCR revealed that the majority of midbrain DA neurons expressed PTPRZ. No histological alterations were observed in the mesolimbic or nigrostriatal dopaminergic pathways in Ptprz-KO brains; however, a significant decrease was noted in brain DA turnover, suggesting functional alterations. In vivo microdialysis experiments revealed that METH-evoked DA release in the nucleus accumbens was significantly lower in Ptprz-KO mice than in wild-type mice. Consistent with this result, Ptprz-KO mice showed significantly fewer cell surface DAT as well as weaker DA uptake activity in striatal synaptosomes prepared 1 hr after the administration of METH than wild-type mice, while no significant differences were observed in the two groups treated with saline. These results indicate that the high response phenotype of Ptprz-KO mice to novelty may not be simply attributed to hyper-dopaminergic activity, and that deficits in PTPRZ reduce the effects of METH by reducing DAT activity."
identification novel allosteric modulator human dopamine transporter,NEURAL,76.5% NEURAL; 13.0% CELLULAR/SUBCELLULAR; 1.9% TISSUE/BIOMATERIAL,"Aggarwal S, Liu X, Rice C, Menell P, Clark PJ, Paparoidamis N, Xiao YC, Salvino JM, Fontana ACK, España RA, Kortagere S, Mortensen OV,",*ACS chemical neuroscience*,* [Identification of a Novel Allosteric Modulator of the Human Dopamine Transporter.](https://www.ncbi.nlm.nih.gov/pubmed/31184115),Identification of a Novel Allosteric Modulator of the Human Dopamine Transporter.,"The dopamine transporter (DAT) serves a pivotal role in controlling dopamine (DA)-mediated neurotransmission by clearing DA from synaptic and perisynaptic spaces and controlling its action at postsynaptic DA receptors. Major drugs of abuse such as amphetamine and cocaine interact with DAT to mediate their effects by enhancing extracellular DA concentrations. We previously identified a novel allosteric site in the related human serotonin transporter that lies outside the central substrate and inhibitor binding pocket. We used the hybrid structure based (HSB) method to screen for allosteric modulator molecules that target a similar site in DAT. We identified a compound, KM822, that was found to be a selective, noncompetitive inhibitor of DAT. We confirmed the structural determinants of KM822 allosteric binding within the allosteric site by structure/function and substituted cysteine scanning accessibility biotinylation experiments. In the in vitro cell-based assay and ex vivo in both rat striatal synaptosomal and slice preparations, KM822 was found to decrease the affinity of cocaine for DAT. The in vivo effects of KM822 on cocaine were tested on psychostimulant-associated behaviors in a planarian model where KM822 specifically inhibited the locomotion elicited by DAT-interacting stimulants amphetamine and cocaine. Overall, KM822 provides a unique opportunity as a molecular probe to examine allosteric modulation of DAT function."
role gfap vimentin learning memory,NEURAL,46.1% NEURAL; 19.5% CELLULAR/SUBCELLULAR; 5.3% TISSUE/BIOMATERIAL,"Wilhelmsson U, Pozo-Rodrigalvarez A, Kalm M, de Pablo Y, Widestrand Å, Pekna M, Pekny M,",*Biological chemistry*,* [The role of GFAP and vimentin in learning and memory.](https://www.ncbi.nlm.nih.gov/pubmed/31063456),The role of GFAP and vimentin in learning and memory.,"Intermediate filaments (also termed nanofilaments) are involved in many cellular functions and play important roles in cellular responses to stress. The upregulation of glial fibrillary acidic protein (GFAP) and vimentin (Vim), intermediate filament proteins of astrocytes, is the hallmark of astrocyte activation and reactive gliosis in response to injury, ischemia or neurodegeneration. Reactive gliosis is essential for the protective role of astrocytes at acute stages of neurotrauma or ischemic stroke. However, GFAP and Vim were also linked to neural plasticity and regenerative responses in healthy and injured brain. Mice deficient for GFAP and vimentin (GFAP-/-Vim-/-) exhibit increased post-traumatic synaptic plasticity and increased basal and post-traumatic hippocampal neurogenesis. Here we assessed the locomotor and exploratory behavior of GFAP-/-Vim-/- mice, their learning, memory and memory extinction, by using the open field, object recognition and Morris water maze tests, trace fear conditioning, and by recording reversal learning in IntelliCages. While the locomotion, exploratory behavior and learning of GFAP-/-Vim-/- mice, as assessed by object recognition, the Morris water maze, and trace fear conditioning tests, were comparable to wildtype mice, GFAP-/-Vim-/- mice showed more pronounced memory extinction when tested in IntelliCages, a finding compatible with the scenario of an increased rate of reorganization of the hippocampal circuitry."
prenatal exposure valproic acid associated altered neurocognitive function neurogenesis dentate gyrus male offspring rats,NEURAL,71.3% NEURAL; 7.5% VETERINARY/AGRICULTURAL; 4.3% CELLULAR/SUBCELLULAR,"Kinjo T, Ito M, Seki T, Fukuhara T, Bolati K, Arai H, Suzuki T,",*Brain research*,* [Prenatal exposure to valproic acid is associated with altered neurocognitive function and neurogenesis in the dentate gyrus of male offspring rats.](https://www.ncbi.nlm.nih.gov/pubmed/31446017),Prenatal exposure to valproic acid is associated with altered neurocognitive function and neurogenesis in the dentate gyrus of male offspring rats.,"In pregnant women with epilepsy, it is imperative to balance the safety of the mother and the potential teratogenicity of anticonvulsants, which could cause impairments such as intellectual disability and cleft lip. In this study, we examined behavioral and hippocampal neurogenesis alterations in male offspring of rats exposed to valproic acid (VPA) during pregnancy. Pregnant Wistar rats received daily intraperitoneal injections of VPA (100 mg/kg/day or 200 mg/kg/day) from embryonic day 12.5 until birth. At postnatal day 29, animals received an injection of bromodeoxyuridine (BrdU). At postnatal day 30, animals underwent the open field (OF), elevated plus-maze, and Y-maze tests. After behavioral testing, animals were decapitated, and their brains were dissected for immunohistochemistry. Of the offspring of the VPA200 mothers, 66.6% showed a malformation. In the OF test, these animals showed locomotor hyperactivity. In the elevated plus-maze, offspring of VPA-treated mothers spent significantly more time in the open arms, irrespective of the treatment dose. The number of BrdU-positive cells in the dentate gyrus of the offspring of VPA-treated mothers increased significantly in a dose-dependent manner compared with the control. A significant positive correlation between spontaneous locomotor activity in the OF and BrdU-positive cell counts was observed across groups. In conclusion, VPA administration during pregnancy results in malformations and attention-deficit/hyperactivity disorder-like behavioral abnormalities in the offspring. An increase in cell proliferation in the hippocampus may underlie the behavioral changes observed. Repeated use of high doses of VPA during pregnancy may increase the risk of neurodevelopmental abnormalities dose dependently and should be carefully considered."
mammillothalamic disconnection alters hippocampocortical oscillatory activity microstructure implications diencephalic amnesia,NEURAL,99.0% NEURAL; 0.2% COMPARATIVE; 0.2% GAIT/LOCOMOTION,"Dillingham CM, Milczarek MM, Perry JC, Frost BE, Parker GD, Assaf Y, Sengpiel F, O'Mara SM, Vann SD,",*The Journal of neuroscience : the official journal of the Society for Neuroscience*,* [Mammillothalamic Disconnection Alters Hippocampocortical Oscillatory Activity and Microstructure: Implications for Diencephalic Amnesia.](https://www.ncbi.nlm.nih.gov/pubmed/31235646),Mammillothalamic Disconnection Alters Hippocampocortical Oscillatory Activity and Microstructure: Implications for Diencephalic Amnesia.,"Diencephalic amnesia can be as debilitating as the more commonly known temporal lobe amnesia, yet the precise contribution of diencephalic structures to memory processes remains elusive. Across four cohorts of male rats, we used discrete lesions of the mammillothalamic tract to model aspects of diencephalic amnesia and assessed the impact of these lesions on multiple measures of activity and plasticity within the hippocampus and retrosplenial cortex. Lesions of the mammillothalamic tract had widespread indirect effects on hippocampocortical oscillatory activity within both theta and gamma bands. Both within-region oscillatory activity and cross-regional synchrony were altered. The network changes were state-dependent, displaying different profiles during locomotion and paradoxical sleep. Consistent with the associations between oscillatory activity and plasticity, complementary analyses using several convergent approaches revealed microstructural changes, which appeared to reflect a suppression of learning-induced plasticity in lesioned animals. Together, these combined findings suggest a mechanism by which damage to the medial diencephalon can impact upon learning and memory processes, highlighting an important role for the mammillary bodies in the coordination of hippocampocortical activity.<b>SIGNIFICANCE STATEMENT</b> Information flow within the Papez circuit is critical to memory. Damage to ascending mammillothalamic projections has consistently been linked to amnesia in humans and spatial memory deficits in animal models. Here we report on the changes in hippocampocortical oscillatory dynamics that result from chronic lesions of the mammillothalamic tract and demonstrate, for the first time, that the mammillary bodies, independently of the supramammillary region, contribute to frequency modulation of hippocampocortical theta oscillations. Consistent with the associations between oscillatory activity and plasticity, the lesions also result in a suppression of learning-induced plasticity. Together, these data support new functional models whereby mammillary bodies are important for coordinating hippocampocortical activity rather than simply being a relay of hippocampal information as previously assumed."
exploratory agile behaviors central dopaminergic activities open field tests formosan wood mice apodemus semotus,NEURAL,62.8% NEURAL; 14.2% COMPARATIVE; 4.6% METHODS,"Shieh KR, Yang SC,",*The Journal of experimental biology*,* [Exploratory and agile behaviors with central dopaminergic activities in open field tests in Formosan wood mice (<i>Apodemus semotus</i>).](https://www.ncbi.nlm.nih.gov/pubmed/31439655),Exploratory and agile behaviors with central dopaminergic activities in open field tests in Formosan wood mice (<i>Apodemus semotus</i>).,"Taiwan is a mountainous island, and nearly 75% of its lands are 1000 m above sea level. Formosan wood mice, <i>Apodemus semotus</i>, are endemic rodents and are broadly distributed at altitudes between 1400 m and 3700 m in Taiwan. Interestingly, Formosan wood mice show similar locomotor activity in the laboratory as they do in the wild. Hence, we are interested in studying whether exploratory behaviors and central dopaminergic activity are changed in the open field test. We used male C57BL/6J mice as the control, comparing their behavioral responses in the open field, step-down inhibitory avoidance discrimination and novel object recognition tests with those of male Formosan wood mice. We also examined dopamine and its major metabolite 3,4-dihydroxyphenylacetic acid in the medial prefrontal cortex, striatum and nucleus accumbens. In open field tests, Formosan wood mice revealed higher levels of locomotion and exploration than C57BL/6J mice. Learning and memory performance in the novel object recognition test was similar in both Formosan wood mice and C57BL/6J mice, but more agile responses in the inhibitory avoidance discrimination task were found in Formosan wood mice. There was no difference in behavioral responses in the open field test between new second-generation Formosan wood mice and Formosan wood mice that were inbred for more than ten generations. After repeated exposure to the open field test, high levels of locomotion and exploration as well as central dopaminergic activities were markedly persistent in Formosan wood mice, but these activities were significantly reduced in C57BL/6J mice. Diazepam (anxiolytic) treatment reduced the higher exploratory activity and central dopaminergic activities in Formosan wood mice, but this treatment had no effect in C57BL/6J mice. This study provides comparative findings, as two phylogenetically related species showed differences in behavioral responses."
space like sup 56 sup fe irradiation manifests mild early sex specific behavioral neuropathological changes wildtype alzheimer like transgenic mice,NEURAL,44.2% NEURAL; 10.8% CELLULAR/SUBCELLULAR; 8.1% COMPARATIVE,"Liu B, Hinshaw RG, Le KX, Park MA, Wang S, Belanger AP, Dubey S, Frost JL, Shi Q, Holton P, Trojanczyk L, Reiser V, Jones PA, Trigg W, Di Carli MF, Lorello P, Caldarone BJ, Williams JP, O'Banion MK, Lemere CA,",*Scientific reports*,"* [Space-like <sup>56</sup>Fe irradiation manifests mild, early sex-specific behavioral and neuropathological changes in wildtype and Alzheimer's-like transgenic mice.](https://www.ncbi.nlm.nih.gov/pubmed/31431669)","Space-like <sup>56</sup>Fe irradiation manifests mild, early sex-specific behavioral and neuropathological changes in wildtype and Alzheimer's-like transgenic mice.","Space travel will expose people to high-energy, heavy particle radiation, and the cognitive deficits induced by this exposure are not well understood. To investigate the short-term effects of space radiation, we irradiated 4-month-old Alzheimer's disease (AD)-like transgenic (Tg) mice and wildtype (WT) littermates with a single, whole-body dose of 10 or 50 cGy <sup>56</sup>Fe ions (1 GeV/u) at Brookhaven National Laboratory. At ~1.5 months post irradiation, behavioural testing showed sex-, genotype-, and dose-dependent changes in locomotor activity, contextual fear conditioning, grip strength, and motor learning, mainly in Tg but not WT mice. There was little change in general health, depression, or anxiety. Two months post irradiation, microPET imaging of the stable binding of a translocator protein ligand suggested no radiation-specific change in neuroinflammation, although initial uptake was reduced in female mice independently of cerebral blood flow. Biochemical and immunohistochemical analyses revealed that radiation reduced cerebral amyloid-β levels and microglia activation in female Tg mice, modestly increased microhemorrhages in 50 cGy irradiated male WT mice, and did not affect synaptic marker levels compared to sham controls. Taken together, we show specific short-term changes in neuropathology and behaviour induced by <sup>56</sup>Fe irradiation, possibly having implications for long-term space travel."
gut microbiota nlrp3 deficient mice ameliorates depressive like behaviors regulating astrocyte dysfunction via circhipk2,NEURAL,26.7% NEURAL; 15.4% CELLULAR/SUBCELLULAR; 7.6% COMPARATIVE,"Zhang Y, Huang R, Cheng M, Wang L, Chao J, Li J, Zheng P, Xie P, Zhang Z, Yao H,",*Microbiome*,* [Gut microbiota from NLRP3-deficient mice ameliorates depressive-like behaviors by regulating astrocyte dysfunction via circHIPK2.](https://www.ncbi.nlm.nih.gov/pubmed/31439031),Gut microbiota from NLRP3-deficient mice ameliorates depressive-like behaviors by regulating astrocyte dysfunction via circHIPK2.,"Inflammasomes have been found to interact with the gut microbiota, and this effect is associated with depression, but the mechanisms underlying this interaction have not been elucidated in detail."
loss β arrestin2 d2 cells alters neuronal excitability nucleus accumbens behavioral responses psychostimulants opioids,NEURAL,83.4% NEURAL; 10.6% CELLULAR/SUBCELLULAR; 1.2% COMPARATIVE,"Porter-Stransky KA, Petko AK, Karne SL, Liles LC, Urs NM, Caron MG, Paladini CA, Weinshenker D,",*Addiction biology*,* [Loss of β-arrestin2 in D2 cells alters neuronal excitability in the nucleus accumbens and behavioral responses to psychostimulants and opioids.](https://www.ncbi.nlm.nih.gov/pubmed/31441201),Loss of β-arrestin2 in D2 cells alters neuronal excitability in the nucleus accumbens and behavioral responses to psychostimulants and opioids.,"Psychostimulants and opioids increase dopamine (DA) neurotransmission, activating D1 and D2 G protein-coupled receptors. β-arrestin2 (βarr2) desensitizes and internalizes these receptors and initiates G protein-independent signaling. Previous work revealed that mice with a global or cell-specific knockout of βarr2 have altered responses to certain drugs; however, the effects of βarr2 on the excitability of medium spiny neurons (MSNs), and its role in mediating the rewarding effects of drugs of abuse are unknown. D1-Cre and D2-Cre transgenic mice were crossed with floxed βarr2 mice to eliminate βarr2 specifically in cells containing either D1 (D1<sup>βarr2-KO</sup> ) or D2 (D2<sup>βarr2-KO</sup> ) receptors. We used slice electrophysiology to characterize the role of βarr2 in modulating D1 and D2 nucleus accumbens MSN intrinsic excitability in response to DA and tested the locomotor-activating and rewarding effects of cocaine and morphine in these mice. Eliminating βarr2 attenuated the ability of DA to inhibit D2-MSNs and altered the DA-induced maximum firing rate in D1-MSNs. While D1<sup>βarr2-KO</sup> mice had mostly normal drug responses, D2<sup>βarr2-KO</sup> mice showed dose-dependent reductions in acute locomotor responses to cocaine and morphine, attenuated locomotor sensitization to cocaine, and blunted cocaine reward measured with conditioned place preference. Both D2<sup>βarr2-KO</sup> and D1<sup>βarr2-KO</sup> mice displayed an enhanced conditioned place preference for the highest dose of morphine. These results indicate that D1- and D2-derived βarr2 functionally contribute to DA-induced changes in MSN intrinsic excitability and behavioral responses to psychostimulants and opioids dose-dependently."
white environment used aversive stimulus zebrafish inhibitory avoidance learning,NEURAL,71.9% NEURAL; 5.2% METHODS; 4.8% COMPARATIVE,"Santos BRD, Santos RCD, Dias CAGM, Maximino C, Gouveia A,",*Zebrafish*,* [White Environment Can Be Used as an Aversive Stimulus in Zebrafish Inhibitory Avoidance Learning.](https://www.ncbi.nlm.nih.gov/pubmed/31436486),White Environment Can Be Used as an Aversive Stimulus in Zebrafish Inhibitory Avoidance Learning.,"The two-factor theory predicts that the acquisition of avoidance responses is dependent on fear reduction; as such, drugs that reduce or increase fear or anxiety states should alter inhibitory avoidance (IA) acquisition. The present experiment used white spaces as aversive unconditioned stimuli in IA in zebrafish. Adult zebrafishes were tested in three experiments: validation of white compartment as aversive in IA; open field test; and effect of antidepressant (fluoxetine, imipramine) and anxiolytic (diazepam, clonazepam). The data show the effectiveness of the white compartment as an aversive stimulus in IA. Antidepressant fluoxetine did not alter and imipramine impairs avoidance acquisition in higher doses. Imipramine also produced a sedative effect in lower doses. Anxiolytic and stimulant drugs facilitated learning at doses which did not impair locomotion, suggesting that pharmacological manipulation of other factors in addition to fear/anxiety can impact aversive learning in zebrafish."
α conotoxin txib uniquely selective ligand α6 α3β2β3 nicotinic acetylcholine receptor attenuates nicotine induced conditioned place preference mice,NEURAL,94.2% NEURAL; 1.7% CELLULAR/SUBCELLULAR; 0.8% COMPARATIVE,"You S, Li X, Xiong J, Zhu X, Zhangsun D, Zhu X, Luo S,",*Marine drugs*,* [α-Conotoxin TxIB: A Uniquely Selective Ligand for α6/α3β2β3 Nicotinic Acetylcholine Receptor Attenuates Nicotine-Induced Conditioned Place Preference in Mice.](https://www.ncbi.nlm.nih.gov/pubmed/31443523),α-Conotoxin TxIB: A Uniquely Selective Ligand for α6/α3β2β3 Nicotinic Acetylcholine Receptor Attenuates Nicotine-Induced Conditioned Place Preference in Mice.,"<b>A</b>bstract: α-Conotoxin TxIB is a specific antagonist of α6/α3β2β3(α6β2*) nicotinic acetylcholine receptor (nAChR) with an IC<sub>50</sub> of 28 nM. Previous studies have shown that α6β2* nAChRs are abundantly expressed in midbrain dopaminergic neurons and play an important role in mediating the mechanism of nicotine and other drugs reward effect. It provided important targets for the development of anti-addiction drugs. The present study evaluated the pharmacological activity of TxIB in vivo with conditioned place preference (CPP) model, which were induced by subcutaneous injection (s.c.) of nicotine (NIC, 0.5 mg/kg). α-Conotoxin TxIB inhibited the expression and reinstatement of CPP in mice dose-dependently, but had no significant effect on locomotor activity. The concentrations of dopamine (DA), γ-aminobutyric acid (GABA) and noradrenaline (NE) in different brain regions were measured by enzyme-linked immunosorbent assay (ELISA). We found that TxIB could inhibit the concentrations of DA, GABA and NE in different brain regions (such as nucleus accumbens (NAc), hippocampus (HIP) and prefrontal cortex (PFC)) in NIC-induced mice. The concentrations of DA and NE were decreased in ventral tegmental area (VTA), while GABA had little change. The current work described the inhibition activity of TxIB in NIC-induced CPP, suggesting that α6β2* nAChR-targeted compound may be a promising drug for nicotine addiction treatment."
targeted downregulation kdm4a ameliorates tau engendered defects drosophila melanogaster,NEURAL,39.4% NEURAL; 15.0% CELLULAR/SUBCELLULAR; 9.6% CARDIOVASCULAR/CARDIOPULMONARY,"Park SY, Seo J, Chun YS,",*Journal of Korean medical science*,* [Targeted Downregulation of <i>kdm4a</i> Ameliorates Tau-engendered Defects in <i>Drosophila melanogaster</i>.](https://www.ncbi.nlm.nih.gov/pubmed/31436053),Targeted Downregulation of <i>kdm4a</i> Ameliorates Tau-engendered Defects in <i>Drosophila melanogaster</i>.,"Tauopathies, a class of neurodegenerative diseases that includes Alzheimer's disease (AD), are characterized by the deposition of neurofibrillary tangles composed of hyperphosphorylated tau protein in the human brain. As abnormal alterations in histone acetylation and methylation show a cause and effect relationship with AD, we investigated the role of several Jumonji domain-containing histone demethylase (<i>JHDM</i>) genes, which have yet to be studied in AD pathology."
allelochemical tannic acid affects locomotion feeding behaviour pond snail lymnaea stagnalis inhibiting peripheral pathways,NEURAL,71.3% NEURAL; 15.1% COMPARATIVE; 2.9% VETERINARY/AGRICULTURAL,"Vehovszky Á, Horváth R, Farkas A, Győri J, Elekes K,",*Invertebrate neuroscience : IN*,"* [The allelochemical tannic acid affects the locomotion and feeding behaviour of the pond snail, Lymnaea stagnalis, by inhibiting peripheral pathways.](https://www.ncbi.nlm.nih.gov/pubmed/31435741)","The allelochemical tannic acid affects the locomotion and feeding behaviour of the pond snail, Lymnaea stagnalis, by inhibiting peripheral pathways.","(1) The effect of tannic acid (TA), a dominant component of plant allelochemicals, was investigated on the locomotion and feeding of the pond snail, Lymnaea stagnalis. The effect of TA on the neuronal background underlying feeding activity was also analysed. (2) TA affected the spontaneous locomotion and of juvenile snails in a concentration-dependent way. Low (10 μM) TA concentration resulted in an increased (sliding or swimming) activity compared to the control; meanwhile, high (100 μM) TA concentration inhibited the locomotion of the animals. (3) Low (10 μM) TA concentration increased the frequency of sucrose-evoked feeding of intact animals, whereas high (100 μM) TA concentration resulted in significantly longer feeding latency and decreased feeding rate. The feeding changes proved to be partially irreversible, since after 48 h maintained in clear water, the animals tested in 100 μM TA previously still showed lower feeding rate in sucrose. (4) Electrophysiological experiments on semi-intact preparations showed that application of 100 μM TA to the lip area inhibited the fictive feeding pattern of central neurons, the cellular response to sucrose. (5) On isolated CNS preparation, 100 μM TA applied in the bathing solution, however, failed to inhibit the activation of the central feeding (CPG) interneurons following application of extracellular dopamine. Our results suggest that TA affects both afferent and efferent peripheral functions in Lymnaea. TA reduces feeding activity by primarily blocking feeding sensory pathways, and its negative effect on locomotion may imply sensory pathways and/or ciliary activity."
measurement range motions l3 l4 healthy spine offsetting reflective markers silico analysis meshed model,ORTHOPAEDICS/SPINE,76.8% ORTHOPAEDICS/SPINE; 10.9% METHODS; 4.9% MODELING,"Kosalishkwaran G, Parasuraman S, Singh DKJ, Natarajan E, Elamvazuthi I, George J,",*Medical & biological engineering & computing*,* [Measurement of range of motions of L3-L4 healthy spine through offsetting reflective markers and in silico analysis of meshed model.](https://www.ncbi.nlm.nih.gov/pubmed/31444622),Measurement of range of motions of L3-L4 healthy spine through offsetting reflective markers and in silico analysis of meshed model.,"Degenerative disc disease (DDD) is a common condition in elderly population that can be painful and can significantly affect individual's quality of life. Diagnosis of DDD allows prompt corrective actions but it is challenging due to the absence of any symptoms at early stages. In studying disc degeneration, measurement of the range of motion (RoM) and loads acting on the spine are crucial factors. However, direct measurement of RoM involves increased instrumentation and risk. In this paper, an innovative method is proposed for calculating RoM, emphasizing repeatability and reliability by considering the posterior thickness of the spine. This is achieved by offsetting the position of markers in relation to the actual vertebral loci. Three geometrically identical finite element models of L3-L4 are developed from a CT scan with different types of elements, and thereafter, mesh element-related metrics are provided for the assessment of the quality of models. The model with the best mesh quality is used for further analysis, where RoM are within ranges as reported in literature and in vivo experiment results. Various kinds of stresses acting on individual components including facet joints are analysed for normal and abnormal loading conditions. The results showed that the stresses in abnormal load conditions for all components including cortical (76.67 MPa), cancellous (69.18 MPa), annulus (6.30 MPa) and nucleus (0.343 MPa) are significantly greater as compared to normal loads (49.96 MPa, 44.2 MPa, 4.28 MPa and 0.23 MPa respectively). However, stress levels for both conditions are within safe limits (167-215 MPa for cortical, 46 MPa for the annulus and 3 MPa for facets). The results obtained could be used as a baseline motion and stresses of healthy subjects based on their respective lifestyles, which could benefit clinicians to suggest corrective actions for those affected by DDD."
comparison clinical outcomes expansive open door laminoplasty unilateral bilateral fixation fusion treating cervical spondylotic myelopathy multi center prospective,ORTHOPAEDICS/SPINE,89.0% ORTHOPAEDICS/SPINE; 2.8% ORTHOPAEDICS/SURGERY; 1.6% VETERINARY/AGRICULTURAL,"Su N, Fei Q, Wang BQ, Kang N, Zhang QM, Tang HH, Li D, Li JJ, Yang Y,",*BMC surgery*,* [Comparison of clinical outcomes of expansive open-door laminoplasty with unilateral or bilateral fixation and fusion for treating cervical spondylotic myelopathy: a multi-center prospective study.](https://www.ncbi.nlm.nih.gov/pubmed/31439029),Comparison of clinical outcomes of expansive open-door laminoplasty with unilateral or bilateral fixation and fusion for treating cervical spondylotic myelopathy: a multi-center prospective study.,"The present study evaluated the clinical outcomes and safety of expansive open-door laminoplasty, when securing with C4 - C6 lateral mass screw and fusion."
progress anterior transpedicular screw lower cervical spine review,ORTHOPAEDICS/SPINE,77.2% ORTHOPAEDICS/SPINE; 14.6% ORTHOPAEDICS/SURGERY; 1.3% METHODS,"Zhang YW, Zeng T, Gao WC, Xiao X, Xiao Y, Chen X, Zhang SL, Deng L,",*Medical science monitor : international medical journal of experimental and clinical research*,* [Progress of the Anterior Transpedicular Screw in Lower Cervical Spine: A Review.](https://www.ncbi.nlm.nih.gov/pubmed/31432800),Progress of the Anterior Transpedicular Screw in Lower Cervical Spine: A Review.,"The anterior transpedicular screws (ATPS) fixation is a valuable discovery in the field of lower cervical spine (LCS) reconstruction, as it has the advantages of both anterior and posterior approaches. In recent years, with in-depth research on ATPS fixation related to anatomy, biomechanical tests, and clinical applications, its firm stability and excellent biomechanical properties have been recognized by more and more surgeons. Although ATPS fixation has been gradually applied in clinic settings under the promotion of emerging distinctive instruments, its long-term efficacy still needs to be further clarified due to the lack of large sample size studies and long-term follow-up. Nevertheless, it is believed that with the maturity of digital devices and the development of precision medicine, ATPS fixation has a promising prospect."
