title,topic,pred_val,authors,journal,links,full_title,abstract
heuristic based ankle exoskeleton control co adaptive assistance human locomotion,GAIT/LOCOMOTION,59.7% GAIT/LOCOMOTION; 28.3% REHABILITATION; 2.9% NEURAL,"Jackson RW, Collins SH,",*IEEE transactions on neural systems and rehabilitation engineering : a publication of the IEEE Engineering in Medicine and Biology Society*,* [Heuristic-Based Ankle Exoskeleton Control for Co-Adaptive Assistance of Human Locomotion.](https://www.ncbi.nlm.nih.gov/pubmed/31425120),Heuristic-Based Ankle Exoskeleton Control for Co-Adaptive Assistance of Human Locomotion.,"Assisting human locomotion with exoskeletons is challenging, largely due to the complexity of the neuromusculoskeletal system, the time-varying dynamics that accompany motor learning, and the uniqueness of every individual's response to device assistance. Assistance strategies designed to keep the human ""in-the-loop"" can help overcome many of these challenges. The purpose of this study was to develop a human-in-theloop assistance strategy that uses co-adaptive control to slowly and continuously respond to biomechanical changes thought to encode the user's needs. Online measurements of muscle activity and joint kinematics were used to guide the evolution of an exoskeleton torque pattern based on the following heuristics: 1) muscle activity that acts cooperatively with the exoskeleton indicates the user wants more torque; 2) muscle activity that acts antagonistically to the exoskeleton indicates the user wants less torque; and 3) torque should stop increasing if the user is not adapting. We applied our controller to tethered, bilateral ankle exoskeletons worn by na(ve participants as they walked on a treadmill at 1.25 ms..1 for 30 minutes. The evolved torque profiles reduced the root-mean-square of soleus muscle activity by 35 ± 12% and metabolic rate by 22 ± 8% compared to walking with the exoskeletons while they provided no torque. This was equivalent to a 9 ± 12% reduction in metabolic rate when compared to normal walking. Furthermore, the algorithm was responsive to changes in each user's coordination patterns. These results confirm the effectiveness of the controller and suggest a new approach to exoskeleton assistance aimed at fostering co-adaptation with the user. This technique might particularly benefit individuals with age-related muscle weakness."
gait people nonhealing diabetes related plantar ulcers,GAIT/LOCOMOTION,48.9% GAIT/LOCOMOTION; 30.1% REHABILITATION; 3.6% SPORT/EXERCISE,"Fernando ME, Crowther RG, Lazzarini PA, Sangla KS, Wearing S, Buttner P, Golledge J,",*Physical therapy*,* [Gait in People With Nonhealing Diabetes-Related Plantar Ulcers.](https://www.ncbi.nlm.nih.gov/pubmed/31411324),Gait in People With Nonhealing Diabetes-Related Plantar Ulcers.,Abnormalities in gait have been associated with high plantar pressures and diabetes-related plantar foot ulcers. Whether these are a transient response to the ulcer or are representative of long-term lower limb biomechanical abnormalities is currently unknown.
reducing metabolic rate walking running versatile portable exosuit,GAIT/LOCOMOTION,84.0% GAIT/LOCOMOTION; 4.1% SPORT/EXERCISE; 4.0% COMPARATIVE,"Kim J, Lee G, Heimgartner R, Arumukhom Revi D, Karavas N, Nathanson D, Galiana I, Eckert-Erdheim A, Murphy P, Perry D, Menard N, Choe DK, Malcolm P, Walsh CJ,","*Science (New York, N.Y.)*","* [Reducing the metabolic rate of walking and running with a versatile, portable exosuit.](https://www.ncbi.nlm.nih.gov/pubmed/31416958)","Reducing the metabolic rate of walking and running with a versatile, portable exosuit.","Walking and running have fundamentally different biomechanics, which makes developing devices that assist both gaits challenging. We show that a portable exosuit that assists hip extension can reduce the metabolic rate of treadmill walking at 1.5 meters per second by 9.3% and that of running at 2.5 meters per second by 4.0% compared with locomotion without the exosuit. These reduction magnitudes are comparable to the effects of taking off 7.4 and 5.7 kilograms during walking and running, respectively, and are in a range that has shown meaningful athletic performance changes. The exosuit automatically switches between actuation profiles for both gaits, on the basis of estimated potential energy fluctuations of the wearer's center of mass. Single-participant experiments show that it is possible to reduce metabolic rates of different running speeds and uphill walking, further demonstrating the exosuit's versatility."
handrail holding treadmill walking reduces locomotor learning able bodied persons,GAIT/LOCOMOTION,87.3% GAIT/LOCOMOTION; 11.4% REHABILITATION; 0.4% NEURAL,"Buurke TJW, Lamoth CJC, van der Woude LHV, den Otter R,",*IEEE transactions on neural systems and rehabilitation engineering : a publication of the IEEE Engineering in Medicine and Biology Society*,* [Handrail Holding during Treadmill Walking Reduces Locomotor Learning in Able-Bodied Persons.](https://www.ncbi.nlm.nih.gov/pubmed/31425041),Handrail Holding during Treadmill Walking Reduces Locomotor Learning in Able-Bodied Persons.,"Treadmills used for gait training in clinical rehabilitation and experimental settings are commonly fitted with handrails to assist or support persons in locomotor tasks. However, the effects of balance support through handrail holding on locomotor learning are unknown. Locomotor learning can be studied on split-belt treadmills, where participants walk on two parallel belts with asymmetric left and right belt speeds, to which they adapt their stepping pattern within a few minutes. The aim of this study was to determine how handrail holding affects the walking pattern during split-belt adaptation and after-effects in able-bodied persons. Fifty healthy young participants in five experimental groups were instructed to hold handrails, swing arms freely throughout the experiment or hold handrails during adaptation and swing arms freely during after-effects. Step length asymmetry and double support asymmetry were measured to assess the spatiotemporal walking pattern. The results showed that holding handrails during split-belt adaptation reduces magnitude of initial perturbation of step length asymmetry and reduces after-effects in step length asymmetry upon return to symmetric belt speeds. The findings of this study imply that balance support during gait training reduces locomotor learning, which should be considered in daily clinical gait practice and future research on locomotor learning."
fault accounts consequences falling living rheumatoid arthritis,JOINT/CARTILAGE,19.0% JOINT/CARTILAGE; 12.9% GAIT/LOCOMOTION; 9.2% METHODS,"Graham K, Birt L, MacGregor A, Watts L, Poland F,",*Musculoskeletal care*,"* [""It's my own fault"": Accounts and consequences of falling when living with rheumatoid arthritis.](https://www.ncbi.nlm.nih.gov/pubmed/31419006)","""It's my own fault"": Accounts and consequences of falling when living with rheumatoid arthritis.","Rheumatoid arthritis (RA) leads to biomechanical joint changes, which increases the risk of falling. The consequence of falling may be physical injury. However, the psychological consequences, including the fear of falling, can be equally important."
posterior shoulder tightness risk factor scapular malposition cadaveric biomechanical,JOINT/CARTILAGE,58.0% JOINT/CARTILAGE; 12.3% ORTHOPAEDICS/SURGERY; 8.4% SPORT/EXERCISE,"Mihata T, McGarry MH, Akeda M, Peterson AB, Hunter RC, Nguyen L, Neo M, Lee TQ,",*Journal of shoulder and elbow surgery*,* [Posterior shoulder tightness can be a risk factor of scapular malposition: a cadaveric biomechanical study.](https://www.ncbi.nlm.nih.gov/pubmed/31420224),Posterior shoulder tightness can be a risk factor of scapular malposition: a cadaveric biomechanical study.,"Scapular malposition and posterior shoulder tightness are key pathologic processes in the shoulder of throwing athletes. The objective of this study was to investigate the effects of posterior capsule tightness, posterior rotator cuff muscle tightness, or both on scapular position."
inhibition cox 2 pathway potential prophylaxis arthrofibrogenesis rabbit model joint contracture,JOINT/CARTILAGE,66.8% JOINT/CARTILAGE; 11.6% TISSUE/BIOMATERIAL; 5.5% TENDON/LIGAMENT,"Salib CG, Reina N, Trousdale WH, Limberg AK, Tibbo ME, Jay AG, Robin JX, Turner TW, Jones CR, Paradise CR, Lewallen EA, Bolon B, Carter JM, Berry DJ, Morrey ME, Sanchez-Sotelo J, van Wijnen AJ, Abdel MP,",*Journal of orthopaedic research : official publication of the Orthopaedic Research Society*,* [Inhibition of COX-2 pathway as a potential prophylaxis against arthrofibrogenesis in a rabbit model of joint contracture.](https://www.ncbi.nlm.nih.gov/pubmed/31410880),Inhibition of COX-2 pathway as a potential prophylaxis against arthrofibrogenesis in a rabbit model of joint contracture.,"Arthrofibrosis is a common complication following total knee arthroplasty (TKA) caused by pathologic fibroblast activation and excessive collagen deposition around a synovial joint leading to debilitating loss of motion. Treatment options are limited because the pathologic mechanisms remain to be characterized. Dysregulation of the inflammatory cascade may lead to communication between myofibroblasts and immune cells triggering tissue metaplasia, and excessive collagen deposition described clinically as arthrofibrosis. We explored the novel use of celecoxib (selective COX-2 inhibitor) to disrupt the downstream effects of the post-traumatic inflammatory cascade and inhibit scar tissue formation in a validated rabbit model of arthrofibrosis combined with new parameters for quantifying the stiffness of the posterior capsule. Biomechanical and molecular analyses, of contracted rabbit knee posterior capsule tissue after COX-2 inhibition revealed increased maximal passive extension and down-regulation of collagen mRNA compared to controls. Histopathologic examination suggested a trend of decreased quantities of dense fibrous connective tissue with COX-2 inhibition. These data may suggest that inhibiting the inflammatory cascade could potentially reduce pathologic myofibroblast activation, thereby reducing scar tissue formation and increasing the range of motion in arthrofibrotic joints. Implementing a multi-modal pharmacologic approach may simultaneously target numerous cellular components contributing to the complex process of arthrofibrogenesis. This article is protected by copyright. All rights reserved."
viscoelasticity histology human cartilage healthy degenerated conditions knee,JOINT/CARTILAGE,95.3% JOINT/CARTILAGE; 1.6% TISSUE/BIOMATERIAL; 0.5% ORTHOPAEDICS/SURGERY,"Seidenstuecker M, Watrinet J, Bernstein A, Suedkamp NP, Latorre SH, Maks A, Mayr HO,",*Journal of orthopaedic surgery and research*,* [Viscoelasticity and histology of the human cartilage in healthy and degenerated conditions of the knee.](https://www.ncbi.nlm.nih.gov/pubmed/31409382),Viscoelasticity and histology of the human cartilage in healthy and degenerated conditions of the knee.,"There are many studies on osteoarthritis, but only a few studies deal with human arthrosis, comparing the mechanical properties of healthy and diseased samples. In most of these studies, only isolated areas of the tibia are examined. There is currently only one study investigating the complete mapping of cartilage tissue but not the difference between instantaneous modulus (IM) in healthy and diseased samples. The aim of this study is to investigate the relationship between the biomechanical and histological changes of articular cartilage in the pathogenesis of osteoarthritis."
resolving colliding larvae fitting asm random walker based pre segmentations,METHODS,81.0% METHODS; 8.9% MODELING; 3.8% NEURAL,"Bian A, Jiang X, Berh D, Risse B,",*IEEE/ACM transactions on computational biology and bioinformatics*,* [Resolving colliding larvae by fitting ASM to random walker-based pre-segmentations.](https://www.ncbi.nlm.nih.gov/pubmed/31425121),Resolving colliding larvae by fitting ASM to random walker-based pre-segmentations.,"Drosophila melanogaster is an important model organism for research in neuro- and behavioral biology. Automated studies of their locomotion are crucial to link sensory input and neural processing to motor output which has led to numerous vision-based tracking systems. However, most of these approaches share the inability to segment the contours of colliding animals causing identity losses, appearing and disappearing animals and the absence of posture and motion related measurements during the time of the collision. We present a novel collision resolution algorithm enabling an accurate contour segmentation of multiple touching Drosophila larvae. Our algorithm utilizes an adapted active shape model (ASM) to learn a low dimensional posture space which is fitted to random-walker generated pre-segmentations. We evaluate our collision resolution algorithm using three publicly available datasets and compare it with the current state-of-the-art methods. In addition, we introduce a refined dataset enabling a segmentation evaluation on the level of pixel accuracy. The results demonstrate that our approach outperforms the state-of-the-art approaches in both accuracy and computational time. We will incorporate this algorithm into our widely used tracking program to improve the statistical strength of the behavioral quantification and allow marker-free studies of interacting Drosophila larvae."
development quantitative method evaluating small intestinal motility using ultrasonography mice,METHODS,33.0% METHODS; 11.2% CELLULAR/SUBCELLULAR; 8.7% CARDIOVASCULAR/CARDIOPULMONARY,"Kishi K, Kaji N, Endo M, Tsuru Y, Oikawa T, Hori M,",*Experimental animals*,* [Development of a quantitative method for evaluating small intestinal motility using ultrasonography in mice.](https://www.ncbi.nlm.nih.gov/pubmed/30971623),Development of a quantitative method for evaluating small intestinal motility using ultrasonography in mice.,"Upper gastrointestinal (GI) motility is affected by various drugs and diseases. However, changes in upper GI motility during these conditions are not well understood, as there are few quantitative in vivo methods that assess small intestinal motility in mice. Ultrasonography is a noninvasive method for imaging and evaluating the condition of the abdominal organs. The aim of the present study was to establish a novel method for evaluating small intestinal motility by using ultrasonography in mice. We measured GI motility with and without loperamide, an antidiarrheal medication, by intestinal transit using an orally administered dye, a <sup>13</sup>C-octanoic acid breath test, and ultrasonography. Locomotion activity of the duodenal wall was used for quantifying the GI motility observed via ultrasonography. Our results showed that upper GI transit was significantly delayed by loperamide. The <sup>13</sup>C-octanoic acid breath test revealed decreased gastric emptying in loperamide-treated mice. Through ultrasonography, large peristaltic movements were observed in the duodenum of the control mice. In contrast, after treatment with loperamide, these peristaltic movements were suppressed, and the duodenal lumen was enlarged, suggesting decreased duodenal motility. In accordance with these results, quantifiable locomotion activity was also significantly decreased. In conclusion, ultrasonography is an effective in vivo method to quantify small intestinal motility in mice."
designing higher fourier harmonics tegotae function using genetic algorithm case earthworm locomotion,MODELING,40.7% MODELING; 18.0% ROBOTICS; 10.4% METHODS,"Kano T, Wakimoto R, Sato M, Shinohara A, Ishiguro A,",*Bioinspiration & biomimetics*,* [Designing higher fourier harmonics of Tegotae function using genetic algorithm-a case study with an earthworm locomotion.](https://www.ncbi.nlm.nih.gov/pubmed/31282385),Designing higher fourier harmonics of Tegotae function using genetic algorithm-a case study with an earthworm locomotion.,"'Tegotae' is a Japanese concept describing how well a perceived reaction matches a generated action. We previously proposed a novel decentralised control scheme for animals' adaptive locomotion based on a Tegotae function, a function which quantifies Tegotae and is generally given by the product of action and reaction terms. Although this scheme is helpful for extracting common control principles underlying various types of animal locomotion, there remains further room for improvement of its design. Specifically, while the previous works assumed that the action term is given by a sinusoidal function, it is expected that introducing higher Fourier harmonics in the action term improves locomotion performance. In this study, taking earthworm locomotion as an example, we design a Tegotae function whose action term includes higher Fourier harmonics by using a genetic algorithm. We demonstrate via simulations that the performance improves by implementing the higher Fourier harmonics."
modulation serotonin signaling putative oxaloacetate decarboxylase fahd 1 caenorhabditis elegans,NEURAL,67.5% NEURAL; 18.5% CELLULAR/SUBCELLULAR; 4.6% COMPARATIVE,"Baraldo G, Etemad S, Weiss AKH, Jansen-Dürr P, Mack HID,",*PloS one*,* [Modulation of serotonin signaling by the putative oxaloacetate decarboxylase FAHD-1 in Caenorhabditis elegans.](https://www.ncbi.nlm.nih.gov/pubmed/31412049),Modulation of serotonin signaling by the putative oxaloacetate decarboxylase FAHD-1 in Caenorhabditis elegans.,"Human fumarylacetoacetate hydrolase (FAH) domain containing protein 1 (FAHD1) is a mitochondrial oxalocatate decarboxylase, the first of its kind identified in eukaryotes. The physiological role of FAHD1 in other eukaryotes is still poorly understood. In C. elegans loss of the FAHD1 ortholog FAHD-1 was reported to impair mitochondrial function, locomotion and egg-laying behavior, yet the underlying mechanisms remained unclear. Using tissue-specific rescue of fahd-1(-) worms, we find that these phenotypic abnormalities are at least in part due to fahd-1's function in neurons. Moreover, we show that egg-laying defects in fahd-1(-) worms can be fully rescued by external dopamine administration and that depletion of fahd-1 expression induces expression of several enzymes involved in serotonin biosynthesis. Together, our results support a role for fahd-1 in modulating serotonin levels and suggest this protein as a novel link between metabolism and neurotransmitter signaling in the nervous system. Finally, we propose a model to explain how a metabolic defect could ultimately lead to marked changes in neuronal signaling."
neuronal myocyte specific enhancer factor 2d mef2d required normal circadian sleep behavior mice,NEURAL,78.7% NEURAL; 6.6% CELLULAR/SUBCELLULAR; 4.8% COMPARATIVE,"Mohawk JA, Cox KH, Sato M, Yoo SH, Yanagisawa M, Olson EN, Takahashi JS,",*The Journal of neuroscience : the official journal of the Society for Neuroscience*,* [Neuronal Myocyte-specific enhancer factor 2D (MEF2D) is required for normal circadian and sleep behavior in mice.](https://www.ncbi.nlm.nih.gov/pubmed/31420455),Neuronal Myocyte-specific enhancer factor 2D (MEF2D) is required for normal circadian and sleep behavior in mice.,"The transcription factor, myocyte enhancer factor-2 (MEF2), is required for normal circadian behavior in <i>Drosophila</i>; however, its role in the mammalian circadian system has not been established. Of the four mammalian <i>Mef2</i> genes, <i>Mef2d</i> is highly expressed in the suprachiasmatic nucleus (SCN) of the hypothalamus, a region critical for coordinating peripheral circadian clocks. Utilizing both conventional and brain-specific <i>Mef2d</i> knockout (<i>Mef2d<sup>-/-</sup></i> ) mouse lines, we demonstrate that MEF2D is essential for maintaining the length of the circadian free-running period of locomotor activity and normal sleep patterns in male mice. Crossing <i>Mef2d<sup>-/-</sup></i> with <i>Per2::luc</i> reporter mice, we show that these behavioral changes are achieved without altering the endogenous period of the master circadian oscillator in the SCN. Together, our data suggest that alterations in behavior in <i>Mef2d<sup>-/-</sup></i> mice may be the result of an effect on SCN output, rather than an effect on timekeeping within the SCN itself. These findings add to the growing body of evidence that MEF2 proteins play important roles in the brain.<b>SIGNIFICANCE STATEMENT</b>These studies are the first to show a role for MEF2 proteins in the brain outside of the hippocampus, and our findings suggest that these proteins may play diverse roles in the central nervous system. It is important to continue to build on our understanding of the roles of proteins acting in the SCN, because SCN dysfunction underlies jet lag in humans and influences the response to shift work schedules, which are now known as risk factors for the development of cancer. Our work on MEF2D could be the basis for opening new lines of research in the development and regulation of circadian rhythms."
persistent neuroinflammation brain specific immune priming novel survival model murine pneumosepsis,NEURAL,26.3% NEURAL; 25.0% CELLULAR/SUBCELLULAR; 12.3% TISSUE/BIOMATERIAL,"Denstaedt SJ, Spencer-Segal JL, Newstead M, Laborc K, Zeng X, Standiford TJ, Singer BH,","*Shock (Augusta, Ga.)*",* [Persistent Neuroinflammation and Brain Specific Immune Priming in A Novel Survival Model of Murine Pneumosepsis.](https://www.ncbi.nlm.nih.gov/pubmed/31415473),Persistent Neuroinflammation and Brain Specific Immune Priming in A Novel Survival Model of Murine Pneumosepsis.,"Pneumonia is the leading cause of sepsis and septic shock. Patients who survive pneumonia are vulnerable to long-term complications including increased risk of neurocognitive dysfunction. This study investigated the immune response and long-term complications of a non-surgical mouse model of Klebsiella pneumoniae pneumosepsis with antibiotic treatment. Pneumosepsis resulted in acutely enhanced expression of inflammatory cytokines, chemokines, and damage associated molecular patterns in the brain and spleen. Despite resolution of infection, murine pneumosepsis survivors demonstrated a deficit in exploratory locomotor behavior at two weeks. This was associated with brain specific persistent inflammatory gene expression and infiltrating myeloid cells in the brain. The brain inflammatory response was also primed in response to secondary challenge with lipopolysaccharide. The findings of this study demonstrate behavioral and inflammatory outcomes that parallel observations in other models of sepsis, but that have not previously been described in antibiotic treated pneumonia models, highlighting a common pathway to the development of chronic brain dysfunction in sepsis survival."
involvement d1 d2 like dopamine receptors within rat nucleus accumbens maintenance morphine rewarding properties rats,NEURAL,85.7% NEURAL; 2.1% CELLULAR/SUBCELLULAR; 1.9% TISSUE/BIOMATERIAL,"Namvar P, Zarrabian S, Nazari-Serenjeh F, Sadeghzadeh F, Haghparast A,",*Behavioral neuroscience*,* [Involvement of D1- and D2-like dopamine receptors within the rat nucleus accumbens in the maintenance of morphine rewarding properties in the rats.](https://www.ncbi.nlm.nih.gov/pubmed/31424230),Involvement of D1- and D2-like dopamine receptors within the rat nucleus accumbens in the maintenance of morphine rewarding properties in the rats.,"Previous studies on drug abuse have shown that response to drug-associated cues exist during prolonged abstinence. In succession to previous investigations in our laboratory on morphine dependence and our research on acquisition and expression phases of morphine-conditioned place preference (CPP), in this study we attempt to determine the effects of intraaccumbal administration of SCH-23390, as a D1-like receptor antagonist, and sulpiride, as a D2-like receptor antagonist, in the maintenance of morphine-induced CPP in rats. Seventy-nine adult male Wistar rats weighing 200-280 g were bilaterally implanted with cannulas into the nucleus accumbens. During the 3-day conditioning phase, the animals received daily subcutaneous administration of morphine (5 mg/kg). CPP score and locomotor activity of animals were recorded by Ethovision software. Different doses (0.25, 1, 4 μg per 0.5 μL vehicle) of D1- and D2-like antagonists were bilateral injected daily after the expression phase and during the extinction phase. Our findings revealed that intraaccumbal administration of D1-like and D2-like antagonists after the CPP test shortened the extinction phase in the rats. The results suggested that the existence of the dopamine receptors in the nucleus accumbens was important for the maintenance of morphine-rewarding properties during the extinction phase. Therefore, dopamine receptors may be considered as a promising therapeutic agent in preventing the maintenance of morphine-rewarding effects in dependent individuals. (PsycINFO Database Record (c) 2019 APA, all rights reserved)."
classical conditioning antidepressant placebo effects mice,NEURAL,20.0% NEURAL; 13.1% MODELING; 8.5% METHODS,"Krimmel SR, Zanos P, Georgiou P, Colloca L, Gould TD,",*Psychopharmacology*,* [Classical conditioning of antidepressant placebo effects in mice.](https://www.ncbi.nlm.nih.gov/pubmed/31422429),Classical conditioning of antidepressant placebo effects in mice.,Placebo effects in human clinical trials for depression treatment are robust and often comparable to drug effects. Placebo effects are traditionally difficult to study in rodents due to the slow-onset action of classical antidepressant drugs. We hypothesized that the rapid antidepressant actions of ketamine would allow modeling antidepressant placebo effects in rodents.
involvement orexin receptors within hippocampal dentate gyrus morphine induced reinstatement food deprived rats,NEURAL,81.8% NEURAL; 2.6% COMPARATIVE; 2.3% CELLULAR/SUBCELLULAR,"Pourhamzeh M, Mozafari R, Jamali S, Motamedi F, Ahadi R, Haghparast A,",*Behavioural brain research*,* [Involvement of orexin receptors within the hippocampal dentate gyrus in morphine-induced reinstatement in food-deprived rats.](https://www.ncbi.nlm.nih.gov/pubmed/31422071),Involvement of orexin receptors within the hippocampal dentate gyrus in morphine-induced reinstatement in food-deprived rats.,"The orexinergic system is found to cooperate in mediating stress-induced drug relapse. The orexinergic terminals innervate neurons of the hippocampal dentate gyrus (DG) which is a key structure in the maintenance and reinstatement of drug addiction. However, the specific contribution of intra-DG orexin receptors to stress-induced reinstatement has not been completely known. In the current study, the effects of intra-DG administration of SB334867, an orexin-1 receptor (OX1R) antagonist, and TCS OX2 29, an orexin-2 receptor (OX2R) antagonist, were investigated on the reinstatement induced by a sub-threshold dose of morphine and food deprivation (FD) stress. Adult male rats received different doses of SB334867 or TCS OX2 29 (3, 10, and 30 nM/0.5 µl DMSO 12%) bilaterally into the DG in separate groups, following the acquisition and extinction of morphine-induced conditioned place preference (CPP). Then, the reinstatement was evaluated by the 24 h FD stress and/or a sub-threshold dose of morphine (0.5 mg/kg, s.c.). CPP scores and locomotor activities were recorded during the test. The findings indicated that pre-treatment with the highest dose of SB334867 (30 nM) and two higher doses of TCS OX2 29 (10 and 30 nM) blocked the sub-threshold dose and FD stress-induced reinstatement of morphine. The effect of TCS OX2 29 on reduction of reinstatement was more pronounced than that of SB334867. It suggests a role for the orexin receptors, especially OX2R within the DG region in the stress-induced reinstatement of morphine-seeking behaviours in extinguished rats."
hippocampal deletion na sub v sub 1 1 channels mice causes thermal seizures cognitive deficit characteristic dravet syndrome,NEURAL,68.1% NEURAL; 11.8% CELLULAR/SUBCELLULAR; 3.2% METHODS,"Stein RE, Kaplan JS, Li J, Catterall WA,",*Proceedings of the National Academy of Sciences of the United States of America*,* [Hippocampal deletion of Na<sub>V</sub>1.1 channels in mice causes thermal seizures and cognitive deficit characteristic of Dravet Syndrome.](https://www.ncbi.nlm.nih.gov/pubmed/31346088),Hippocampal deletion of Na<sub>V</sub>1.1 channels in mice causes thermal seizures and cognitive deficit characteristic of Dravet Syndrome.,"Dravet Syndrome is a severe childhood epileptic disorder caused by haploinsufficiency of the <i>SCN1A</i> gene encoding brain voltage-gated sodium channel Na<sub>V</sub>1.1. Symptoms include treatment-refractory epilepsy, cognitive impairment, autistic-like behavior, and premature death. The specific loci of Na<sub>V</sub>1.1 function in the brain that underlie these global deficits remain unknown. Here we specifically deleted <i>Scn1a</i> in the hippocampus using the Cre-Lox method in weanling mice. Local gene deletion caused selective reduction of inhibitory neurotransmission measured in dentate granule cells. Mice with local Na<sub>V</sub>1.1 reduction had thermally evoked seizures and spatial learning deficits, but they did not have abnormalities of locomotor activity or social interaction. Our results show that local gene deletion in the hippocampus can induce two of the most severe dysfunctions of Dravet Syndrome: Epilepsy and cognitive deficit. Considering these results, the hippocampus may be a potential target for future gene therapy for Dravet Syndrome."
celecoxib ibuprofen indomethacin alleviate depression like behavior induced interferon alfa mice,NEURAL,25.2% NEURAL; 16.7% VETERINARY/AGRICULTURAL; 9.8% REHABILITATION,"Mesripour A, Shahnooshi S, Hajhashemi V,",*Journal of complementary & integrative medicine*,"* [Celecoxib, ibuprofen, and indomethacin alleviate depression-like behavior induced by interferon-alfa in mice.](https://www.ncbi.nlm.nih.gov/pubmed/31421042)","Celecoxib, ibuprofen, and indomethacin alleviate depression-like behavior induced by interferon-alfa in mice.","Background Interferon-α (IFNα) therapy causes psychiatric side effects, including depression that may result in poor compliance of therapy. It is important to find alternative therapies for the prevention of IFNα induced depression. Non-steroidal anti-inflammatory drugs (NSAIDs) have been useful in depressive disorder. Therefore the effects of celecoxib, ibuprofen, and indomethacin were evaluated following IFNα-induced depression in mice. Methods Male albino mice weighing 26 ± 2 g were used. Depression was induced by IFNα (16 × 105 IU/kg, SC) for six consecutive days. Animals were first subject to the locomotor test, then the splash test and finally the forced swimming test (FST) on the 7th day. The NSAIDs were administered (IP) either one single dose before the test, or simultaneously with IFNα. Results locomotor activity was only impaired by ibuprofen high dose (75 mg/kg), thus it was not further evaluated. Following IFNα therapy depression-like behaviors were observed; significant changes during the splash test (grooming time 24 ± 7 sec vs. control 63 ± 7 sec), the FST (immobility time 166  ± 15 sec vs. control 128  ± 6 sec), and sucrose preference reduced to 64 ± 0.8%. The NSAIDs noticeably reduced the immobility time in FST, while grooming time was increased. Celecoxib and indomethacin single doses were effective while ibuprofen showed better antidepressant effects when it was administered along with IFNα. Conclusions The NSAIDs were able to prevent IFNα induced depression in mice. NSAIDs administration with IFNα does not interfere with clinical benefit effects of IFNα and they could also be useful to prevent IFNα psychiatric side effects, thus further clinical trials are suggested."
rubral modulation breathing,NEURAL,60.6% NEURAL; 9.1% CARDIOVASCULAR/CARDIOPULMONARY; 5.6% CELLULAR/SUBCELLULAR,"Ghali MGZ,",*Experimental physiology*,* [Rubral modulation of breathing.](https://www.ncbi.nlm.nih.gov/pubmed/31408227),Rubral modulation of breathing.,The red nucleus contributes importantly to modulation of respiratory output. Stimulation of red nucleus mediates respiratory phase transitions and inhibitory or excitatory responses of medullary inspiratory and expiratory units. Rubromedullary and rubrospinal projections to zones mediating respiratory output have been well demonstrated. Red nucleus is critically required in mediating hypoxic ventilatory depression and may represent a zone mediating integration of respiratory output with various behaviors.
feedback future motor neuron contributions central pattern generator function,NEURAL,97.6% NEURAL; 0.8% COMPARATIVE; 0.6% GAIT/LOCOMOTION,"Barkan CL, Zornik E,",*The Journal of experimental biology*,* [Feedback to the future: motor neuron contributions to central pattern generator function.](https://www.ncbi.nlm.nih.gov/pubmed/31420449),Feedback to the future: motor neuron contributions to central pattern generator function.,"Motor behaviors depend on neural signals in the brain. Regardless of where in the brain behavior patterns arise, the central nervous system sends projections to motor neurons, which in turn project to and control temporally appropriate muscle contractions; thus, motor neurons are traditionally considered the last relay from the central nervous system to muscles. However, in an array of species and motor systems, an accumulating body of evidence supports a more complex role of motor neurons in pattern generation. These studies suggest that motor neurons not only relay motor patterns to the periphery, but directly contribute to pattern generation by providing feedback to upstream circuitry. In spinal and hindbrain circuits in a variety of animals - including flies, worms, leeches, crustaceans, rodents, birds, fish, amphibians and mammals - studies have indicated a crucial role for motor neuron feedback in maintaining normal behavior patterns dictated by the activity of a central pattern generator. Hence, in this Review, we discuss literature examining the role of motor neuron feedback across many taxa and behaviors, and set out to determine the prevalence of motor neuron participation in motor circuits."
