title,topic,pred_val,authors,journal,links,full_title,abstract
deletion creatine transporter slc6a8 dopaminergic neurons leads hyperactivity mice,NEURAL,94.7% NEURAL; 1.5% GAIT/LOCOMOTION; 0.7% COMPARATIVE,"Abdulla ZI, Pahlevani B, Lundgren KH, Pennington JL, Udobi KC, Seroogy KB, Skelton MR,",*Journal of molecular neuroscience : MN*,* [Deletion of the Creatine Transporter (Slc6a8) in Dopaminergic Neurons Leads to Hyperactivity in Mice.](https://www.ncbi.nlm.nih.gov/pubmed/31520365),Deletion of the Creatine Transporter (Slc6a8) in Dopaminergic Neurons Leads to Hyperactivity in Mice.,"The lack of cerebral creatine (Cr) causes intellectual disability and epilepsy. In addition, a significant portion of individuals with Cr transporter (Crt) deficiency (CTD), the leading cause of cerebral Cr deficiency syndromes (CCDS), are diagnosed with attention-deficit hyperactivity disorder. While the neurological effects of CTD are clear, the mechanisms that underlie these deficits are unknown. Part of this is due to the heterogenous nature of the brain and the unique metabolic demands of specific neuronal systems. Of particular interest related to Cr physiology are dopaminergic neurons, as many CCDS patients have ADHD and Cr has been implicated in dopamine-associated neurodegenerative disorders, such as Parkinson's and Huntington's diseases. The purpose of this study was to examine the effect of a loss of the Slc6a8 (Crt) gene in dopamine transporter (Slc6a3; DAT) expressing cells on locomotor activity and motor function as the mice age. Floxed Slc6a8 (Slc6a8<sup>flox</sup>) mice were mated to DAT<sup>IREScre</sup> expressing mice to generate DAT-specific Slc6a8 knockouts (dCrt<sup>-/y</sup>). Locomotor activity, spontaneous activity, and performance in the challenging beam test were evaluated monthly in dCrt<sup>-/y</sup> and control (Slc6a8<sup>flox</sup>) mice from 3 to 12 months of age. dCrt<sup>-/y</sup> mice were hyperactive compared with controls throughout testing. In addition, dCrt<sup>-/y</sup> mice showed increased rearing and hindlimb steps in the spontaneous activity test. Latency to cross the narrow bridge was increased in dCrt<sup>-/y</sup> mice while foot slips were unchanged. Taken together, these data suggest that the lack of Cr in dopaminergic neurons causes hyperactivity while sparing motor function."
moderate protective effect kyotorphin late consequences intracerebroventricular streptozotocin model alzheimer disease,NEURAL,92.4% NEURAL; 1.1% TISSUE/BIOMATERIAL; 0.9% CELLULAR/SUBCELLULAR,"Angelova H, Pechlivanova D, Krumova E, Miteva-Staleva J, Kostadinova N, Dzhambazova E, Landzhov B,",*Amino acids*,* [Moderate protective effect of Kyotorphin against the late consequences of intracerebroventricular streptozotocin model of Alzheimer's disease.](https://www.ncbi.nlm.nih.gov/pubmed/31520285),Moderate protective effect of Kyotorphin against the late consequences of intracerebroventricular streptozotocin model of Alzheimer's disease.,"The established decrease in the level of endogenous kyotorphin (KTP) into the cerebrospinal fluid of patients with an advanced stage of Alzheimer's disease (AD) and the found neuroprotective activity of KTP suggested its participation in the pathophysiology of the disease. We aimed to study the effects of subchronic intracerebroventricular (ICV) treatment (14 days) with KTP on the behavioral, biochemical and histological changes in rats with streptozotocin (STZ-ICV)-induced model of sporadic AD (sAD). Three months after the administration of STZ-ICV, rats developed increased locomotor activity, decreased level of anxiety, impaired spatial and working memory. Histological data from the STZ-ICV group demonstrated decreased number of neurons in the CA1 and CA3 subfields of the hippocampus. The STZ-ICV group was characterized with a decrease of total protein content in the hippocampus and the prefrontal cortex as well as increased levels of the carbonylated proteins in the hippocampus. KTP treatment of STZ-ICV rats normalized anxiety level and regained object recognition memory. KTP abolished the protein loss in prefrontal cortex and decrease the neuronal loss in the CA3 subfield of the hippocampus. STZ-ICV rats, treated with KTP, did not show significant changes in the levels of the carbonylated proteins in specific brain structures or in motor activity and spatial memory compared to the saline-treated STZ-ICV group. Our data show a moderate and selective protective effect of a subchronic ICV administration of the dipeptide KTP on the pathological changes induced by an experimental model of sAD in rats."
thioredoxin 80 protects amyloid beta pathology autophagic lysosomal pathway regulation,NEURAL,54.1% NEURAL; 26.5% CELLULAR/SUBCELLULAR; 4.3% TISSUE/BIOMATERIAL,"Gerenu G, Persson T, Goikolea J, Calvo-Garrido J, Loera-Valencia R, Pottmeier P, Santiago C, Poska H, Presto J, Cedazo-Minguez A,",*Molecular psychiatry*,* [Thioredoxin-80 protects against amyloid-beta pathology through autophagic-lysosomal pathway regulation.](https://www.ncbi.nlm.nih.gov/pubmed/31520067),Thioredoxin-80 protects against amyloid-beta pathology through autophagic-lysosomal pathway regulation.,"Aggregation and accumulation of amyloid beta (Aβ) are believed to play a key role in the pathogenesis of Alzheimer's disease (AD). We previously reported that Thioredoxin-80 (Trx80), a truncated form of Thioredoxin-1, prevents the toxic effects of Aβ and inhibits its aggregation in vitro. Trx80 levels were found to be dramatically reduced both in the human brain and cerebrospinal fluid of AD patients. In this study, we investigated the effect of Trx80 expression using in vivo and in vitro models of Aβ pathology. We developed Drosophila melanogaster models overexpressing either human Trx80, human Aβ<sub>42</sub>, or both Aβ<sub>42</sub>/Trx80 in the central nervous system. We found that Trx80 expression prevents Aβ<sub>42</sub> accumulation in the brain and rescues the reduction in life span and locomotor impairments seen in Aβ<sub>42</sub> expressing flies. Also, we show that Trx80 induces autophagosome formation and reverses the inhibition of Atg4b-Atg8a/b autophagosome formation pathway caused by Aβ<sub>42</sub>. These effects were also confirmed in human neuroblastoma cells. These results give insight into Trx80 function in vivo, suggesting its role in the autophagosome biogenesis and thus in Aβ<sub>42</sub> degradation. Our findings put Trx80 on the spotlight as an endogenous agent against Aβ<sub>42</sub>-induced toxicity in the brain suggesting that strategies to enhance Trx80 levels in neurons could potentially be beneficial against AD pathology in humans."
p75 sup ntr sup neurotrophin receptor required organize mature neuromuscular synapse regulating synaptic vesicle availability,NEURAL,98.4% NEURAL; 0.6% CELLULAR/SUBCELLULAR; 0.2% TISSUE/BIOMATERIAL,"Pérez V, Bermedo-Garcia F, Zelada D, Court FA, Pérez MÁ, Fuenzalida M, Ábrigo J, Cabello-Verrugio C, Moya-Alvarado G, Tapia JC, Valenzuela V, Hetz C, Bronfman FC, Henríquez JP,",*Acta neuropathologica communications*,* [The p75<sup>NTR</sup> neurotrophin receptor is required to organize the mature neuromuscular synapse by regulating synaptic vesicle availability.](https://www.ncbi.nlm.nih.gov/pubmed/31514753),The p75<sup>NTR</sup> neurotrophin receptor is required to organize the mature neuromuscular synapse by regulating synaptic vesicle availability.,"The coordinated movement of organisms relies on efficient nerve-muscle communication at the neuromuscular junction. After peripheral nerve injury or neurodegeneration, motor neurons and Schwann cells increase the expression of the p75<sup>NTR</sup> pan-neurotrophin receptor. Even though p75<sup>NTR</sup> targeting has emerged as a promising therapeutic strategy to delay peripheral neuronal damage progression, the effects of long-term p75<sup>NTR</sup> inhibition at the mature neuromuscular junction have not been elucidated. We performed quantitative neuroanathomical analyses of the neuromuscular junction in p75<sup>NTR</sup> null mice by laser confocal and electron microscopy, which were complemented with electromyography, locomotor tests, and pharmacological intervention studies. Mature neuromuscular synapses of p75<sup>NTR</sup> null mice show impaired postsynaptic organization and ultrastructural complexity, which correlate with altered synaptic function at the levels of nerve activity-induced muscle responses, muscle fiber structure, force production, and locomotor performance. Our results on primary myotubes and denervated muscles indicate that muscle-derived p75<sup>NTR</sup> does not play a major role on postsynaptic organization. In turn, motor axon terminals of p75<sup>NTR</sup> null mice display a strong reduction in the number of synaptic vesicles and active zones. According to the observed pre and postsynaptic defects, pharmacological acetylcholinesterase inhibition rescued nerve-dependent muscle response and force production in p75<sup>NTR</sup> null mice. Our findings revealing that p75<sup>NTR</sup> is required to organize mature neuromuscular junctions contribute to a comprehensive view of the possible effects caused by therapeutic attempts to target p75<sup>NTR</sup>."
spinal dn 9 peptidic multifunctional opioid neuropeptide ff agonist produced potent nontolerance forming analgesia limited side effects,NEURAL,70.0% NEURAL; 4.8% ORTHOPAEDICS/SPINE; 4.5% CELLULAR/SUBCELLULAR,"Wang Z, Xu B, Jiang C, Zhang T, Zhang M, Li N, Zhang Q, Xu K, Chen D, Xiao J, Fang Q,",*The journal of pain : official journal of the American Pain Society*,"* [Spinal DN-9, a peptidic multifunctional opioid/neuropeptide FF agonist produced potent nontolerance forming analgesia with limited side effects.](https://www.ncbi.nlm.nih.gov/pubmed/31521796)","Spinal DN-9, a peptidic multifunctional opioid/neuropeptide FF agonist produced potent nontolerance forming analgesia with limited side effects.","The development of multitarget opioid drugs has emerged as an attractive therapeutic strategy to eliminate opioid-related side effects. Our previous study developed a series of opioid and neuropeptide FF (NPFF) pharmacophore-containing chimeric peptides, including DN-9 (Tyr-D.Ala-Gly-NMe.Phe-Gly-Pro-Gln-Arg-Phe-NH<sub>2</sub>), which produced potent nontolerance forming analgesia at the supraspinal level. In the present study, the antinociceptive effects of DN-9 in a series of preclinical pain models and the potential side-effects were investigated at the spinal level in mice. In the tail-flick test, intrathecal injection of DN-9 produced potent analgesia with an ED<sub>50</sub> value at 1.33 pmol, and the spinal antinociception of DN-9 was mainly mediated by μ- and κ-opioid receptors. In addition, DN-9-induced spinal antinociception was augmented by the NPFF receptors antagonist. Furthermore, DN-9 could decrease both the frequency and amplitude of sEPSCs in lamina IIo neurons of the spinal cord, which were mediated by opioid receptors. In contrast to morphine, chronic intrathecal treatments with DN-9 did not induce analgesic tolerance, c-Fos expression or microglial activation. Intrathecal injection of DN-9 showed potent analgesia with antinociceptive ED<sub>50</sub> values between 0.66 and 55.04 pmol in different pain models, including the formalin test, acetic acid-induced writhing test, carrageen-induced inflammatory pain and neuropathic pain. Moreover, DN-9 did not show side effects in locomotor function and coordination, gastrointestinal transit inhibition, the cardiovascular system, and body temperature regulation at antinociceptive doses. Taken together, the present study showed DN-9 produced effective, nontolerance forming analgesia with reduced side effects at the spinal level. DN-9 might be a promising compound for developing multifunctional opioid analgesics with limited adverse effects. Perspective: This article presents the potent and nontolerance forming analgesia effects of DN-9 in a series of preclinical pain models with less opioid related adverse effects at the spinal level in mice. This study also demonstrates that DN-9 has translational potential into an intrathecal analgesic."
hierarchical control locomotion distinct types spinal v2a interneurons zebrafish,NEURAL,97.6% NEURAL; 0.6% GAIT/LOCOMOTION; 0.4% COMPARATIVE,"Menelaou E, McLean DL,",*Nature communications*,* [Hierarchical control of locomotion by distinct types of spinal V2a interneurons in zebrafish.](https://www.ncbi.nlm.nih.gov/pubmed/31519892),Hierarchical control of locomotion by distinct types of spinal V2a interneurons in zebrafish.,"In all vertebrates, excitatory spinal interneurons execute dynamic adjustments in the timing and amplitude of locomotor movements. Currently, it is unclear whether interneurons responsible for timing control are distinct from those involved in amplitude control. Here, we show that in larval zebrafish, molecularly, morphologically and electrophysiologically distinct types of V2a neurons exhibit complementary patterns of connectivity. Stronger higher-order connections from type I neurons to other excitatory V2a and inhibitory V0d interneurons provide timing control, while stronger last-order connections from type II neurons to motor neurons provide amplitude control. Thus, timing and amplitude are coordinated by distinct interneurons distinguished not by their occupation of hierarchically-arranged anatomical layers, but rather by differences in the reliability and probability of higher-order and last-order connections that ultimately form a single anatomical layer. These findings contribute to our understanding of the origins of timing and amplitude control in the spinal cord."
recording mobile eeg outdoor environment reveals cognitive motor interference dependent movement complexity,NEURAL,75.2% NEURAL; 8.0% GAIT/LOCOMOTION; 7.6% REHABILITATION,"Reiser JE, Wascher E, Arnau S,",*Scientific reports*,* [Recording mobile EEG in an outdoor environment reveals cognitive-motor interference dependent on movement complexity.](https://www.ncbi.nlm.nih.gov/pubmed/31511571),Recording mobile EEG in an outdoor environment reveals cognitive-motor interference dependent on movement complexity.,"Oftentimes we find ourselves in situations in which we need to perform concurrent motor and cognitive tasks like simple locomotion while being cognitively involved. In the present study, we investigated in how far cognitive and motor functioning interfere in an outdoor environment. Our participants performed an auditory oddball task while concurrently completing various motor tasks on the outside premises of our institute. Beside behavioural responses and subjective workload ratings, we also analysed electrophysiological data recorded with a 30-channel mobile EEG montage. We observed an increase of subjective workload and decrease of performance with increasing movement complexity. Accordingly, we also found a decrease in the parietal P3 amplitude as well as in frontal midline Theta power with higher motor load. These results indicate that an increased movement complexity imposes a higher workload to the cognitive system, which, in turn, effectively reduces the availability of cognitive resources for the cognitive task. Overall this experiment demonstrates the feasibility of transferring classical paradigms of cognitive research to real-world settings. The findings support the notion of shared resources for motor and cognitive functions by demonstrating distinct modulations of correlates of cognitive processes across different motor tasks."
chronic administration buprenorphine combination samidorphan produces sustained effects olfactory bulbectomised rats wistar kyoto rats,NEURAL,41.1% NEURAL; 10.3% REHABILITATION; 7.5% TISSUE/BIOMATERIAL,"Burke NN, Li Y, Deaver DR, Finn DP, Roche M, Eyerman DJ, Sanchez C, Kelly JP,","*Journal of psychopharmacology (Oxford, England)*",* [Chronic administration of buprenorphine in combination with samidorphan produces sustained effects in olfactory bulbectomised rats and Wistar-Kyoto rats.](https://www.ncbi.nlm.nih.gov/pubmed/31512988),Chronic administration of buprenorphine in combination with samidorphan produces sustained effects in olfactory bulbectomised rats and Wistar-Kyoto rats.,"The combination of buprenorphine, a partial mu-opioid receptor agonist and a functional kappa-opioid receptor antagonist, with samidorphan, a functional mu-opioid receptor antagonist, is being developed as an adjunct therapy for major depressive disorder, in order to harness the mood-enhancing effects of opioids without unwanted side-effects such as a risk of addiction. Acute and subacute administration of the combination of buprenorphine and samidorphan is effective in reducing forced swim immobility in the Wistar-Kyoto rat, but the chronic effects have not been examined."
current principles motor control special reference vertebrate locomotion,NEURAL,93.9% NEURAL; 2.5% GAIT/LOCOMOTION; 1.2% COMPARATIVE,"Grillner S, El Manira A,",*Physiological reviews*,"* [Current Principles of Motor Control, with Special Reference to Vertebrate Locomotion.](https://www.ncbi.nlm.nih.gov/pubmed/31512990)","Current Principles of Motor Control, with Special Reference to Vertebrate Locomotion.","The vertebrate control of locomotion involves all levels of the nervous system from cortex to the spinal cord. Here, we aim at covering all main aspects of this complex behavior - from the operation of the microcircuits in the spinal cord to the systems and behavioral levels and extend from mammalian locomotion to the basic undulatory movements of lamprey and fish. The cellular basis of propulsion represents the core of the control system and it involves the spinal central pattern generator networks (CPGs) controlling the timing of different muscles, the sensory compensation for perturbations and the brainstem command systems controlling the level of activity of the CPGs and the speed of locomotion. The forebrain and in particular the basal ganglia are involved in determining which motor programs should be recruited at a given point of time and can both initiate and stop locomotor activity. The propulsive control system needs to be integrated with the postural control system to maintain body orientation. Moreover, the locomotor movements need to be steered so that the subject approaches the goal of the locomotor episode, or avoids colliding with elements in the environment or simply escapes at high speed. These different aspects will all be covered in the review."
melatonin treatment alleviates spinal cord injury induced gut dysbiosis mice,NEURAL,75.9% NEURAL; 11.8% REHABILITATION; 2.5% ORTHOPAEDICS/SPINE,"Jing Y, Yang D, Bai F, Zhang C, Qin C, Li D, Wang L, Yang M, Chen Z, Li J,",*Journal of neurotrauma*,* [Melatonin Treatment Alleviates Spinal Cord Injury-Induced Gut Dysbiosis in Mice.](https://www.ncbi.nlm.nih.gov/pubmed/30693824),Melatonin Treatment Alleviates Spinal Cord Injury-Induced Gut Dysbiosis in Mice.,"Spinal cord injury (SCI) disturbs the autonomic nervous system and induces dysfunction in multiple organs/tissues, such as the gastrointestinal (GI) system. The neuroprotective effects of melatonin in SCI models have been reported; however, it is unclear whether the beneficial effects of melatonin are associated with alleviation of gut dysbiosis. In this study, we showed that daily intraperitoneal injection with melatonin following spinal cord contusion at thoracic level 10 in mice improved intestinal barrier integrity and GI motility, reduced expression levels of certain proinflammatory cytokines, improved animal weight gain and metabolic profiling, and promoted locomotor recovery. Analysis of gut microbiome revealed that melatonin treatment decreased the Shannon index and reshaped the composition of intestinal microbiota. Melatonin-treated SCI animals showed decreased relative abundance of <i>Clostridiales</i> and increased relative abundance of <i>Lactobacillales</i> and <i>Lactobacillus</i>, which correlated with alteration of cytokine (monocyte chemotactic protein 1) expression and GI barrier permeability, as well as with locomotor recovery. Experimental induction of gut dysbiosis in mice before SCI (i.e., by oral delivery of broad-spectrum antibiotics) exacerbates neurological impairment after SCI, and melatonin treatment improves locomotor performance and intestinal integrity in antibiotic-treated SCI mice. The results suggest that melatonin treatment restores SCI-induced alteration in gut microbiota composition, which may underlie the ameliorated GI function and behavioral manifestations."
assessment acute motor effects tolerance following self administration alcohol edible thc adolescent male mice,NEURAL,19.1% SPORT/EXERCISE; 17.3% NEURAL; 7.8% METHODS,"Smoker MP, Hernandez M, Zhang Y, Boehm SL,","*Alcoholism, clinical and experimental research*",* [Assessment of Acute Motor Effects and Tolerance Following Self-Administration of Alcohol and Edible THC in Adolescent Male Mice.](https://www.ncbi.nlm.nih.gov/pubmed/31524960),Assessment of Acute Motor Effects and Tolerance Following Self-Administration of Alcohol and Edible THC in Adolescent Male Mice.,"Cannabinoids and their principle psychoactive target, the cannabinoid type 1 receptor (CB1R), impact a number of alcohol-related properties, and although alcohol and cannabis are often co-used, particularly in adolescence, few animal models of this phenomenon exist. We modeled the co-use of alcohol and ∆9-tetrahydrocannabinol (THC) in adolescent mice using ingestive methods popular during this developmental period in humans, namely binge-drinking and edible THC. With this model, we assessed levels of use, acute effects, and tolerance to each substance."
intramuscular nerve distribution inferior oblique muscle,NEURAL,15.1% TENDON/LIGAMENT; 11.4% DENTAL/ORAL/FACIAL; 9.8% ORTHOPAEDICS/SURGERY,"Shin HJ, Lee SH, Ha TJ, Song WC, Koh KS,",*Current eye research*,* [Intramuscular nerve distribution of the inferior oblique muscle.](https://www.ncbi.nlm.nih.gov/pubmed/31509029),Intramuscular nerve distribution of the inferior oblique muscle.,"<b>Purpose</b>: The intramuscular nerve distribution in the extraocular muscles is important for understanding their function. This study aimed to determine the intramuscular nerve distribution of the oculomotor nerve within the inferior oblique muscle (IO) using Sihler's staining. <b>Method</b>: Seventy-two IOs from 50 formalin-embalmed cadavers were investigated. The IO including its branch of the oculomotor nerve was finely dissected from its origin to its insertion point into the sclera. The total length of the muscle and its width were measured. The intramuscular nerve course was investigated after performing Sihler's staining, which is a whole-mount nerve-staining technique that stains the nerves while rendering other soft tissues either translucent or transparent. <b>Results</b>: The total length of the muscle and muscle width were 30.0±2.8 mm (mean±standard deviation), 8.8±1.2 mm, respectively. The oculomotor nerve enters the IO around the middle of the muscle and then divides into multiple smaller branches without distinct subdivisions. The intramuscular nerve distribution within the IO has a root-like arborization and supplies the entire width of the muscle. The Sihler's stained intramuscular nerve course (covering a length of 7.6±1.2 mm) finishes around the distal one-third of the IO in gross observations. <b>Conclusion</b>: Sihler's staining is a useful technique for visualizing the gross nerve distribution of the IO. This new information about the nerve distribution and morphological features will improve the understanding of the biomechanics of the IO."
v1 interneurons regulate pattern frequency locomotor like activity neonatal mouse spinal cord,NEURAL,99.1% NEURAL; 0.2% GAIT/LOCOMOTION; 0.1% COMPARATIVE,"Falgairolle M, O'Donovan MJ,",*PLoS biology*,* [V1 interneurons regulate the pattern and frequency of locomotor-like activity in the neonatal mouse spinal cord.](https://www.ncbi.nlm.nih.gov/pubmed/31513565),V1 interneurons regulate the pattern and frequency of locomotor-like activity in the neonatal mouse spinal cord.,"In the mouse spinal cord, V1 interneurons are a heterogeneous population of inhibitory spinal interneurons that have been implicated in regulating the frequency of the locomotor rhythm and in organizing flexor and extensor alternation. By introducing archaerhodopsin into engrailed-1-positive neurons, we demonstrate that the function of V1 neurons in locomotor-like activity is more complex than previously thought. In the whole cord, V1 hyperpolarization increased the rhythmic synaptic drive to flexor and extensor motoneurons, increased the spiking in each cycle, and slowed the locomotor-like rhythm. In the hemicord, V1 hyperpolarization accelerated the rhythm after an initial period of tonic activity, implying that a subset of V1 neurons are active in the hemicord, which was confirmed by calcium imaging. Hyperpolarizing V1 neurons resulted in an equalization of the duty cycle in flexor and extensors from an asymmetrical pattern in control recordings in which the extensor bursts were longer than the flexor bursts. Our results suggest that V1 interneurons are composed of several subsets with different functional roles. Furthermore, during V1 hyperpolarization, the default state of the locomotor central pattern generator (CPG) is symmetrical, with antagonist motoneurons each firing with an approximately 50% duty cycle. We hypothesize that one function of the V1 population is to set the burst durations of muscles to be appropriate to their biomechanical function and to adapt to the environmental demands, such as changes in locomotor speed."
molecular determinants behavioral changes induced neonatal ketamine dexmedetomidine application,NEURAL,93.1% NEURAL; 1.8% CELLULAR/SUBCELLULAR; 0.8% VETERINARY/AGRICULTURAL,"Turktan M, Yilmaz MB, Hatipoglu Z, Ilgaz S, Barc ED, Oksuz H, Akillioglu K, Ozcengiz D,","*Journal of neural transmission (Vienna, Austria : 1996)*",* [Molecular determinants of behavioral changes induced by neonatal ketamine and dexmedetomidine application.](https://www.ncbi.nlm.nih.gov/pubmed/31522257),Molecular determinants of behavioral changes induced by neonatal ketamine and dexmedetomidine application.,"Ketamine (KET), an anesthetic, analgesic, and a sedative N-methyl-D-aspartate (NMDA) receptor antagonist agent, exposure during neonatal period may lead to learning impairment, behavioral abnormalities, and cognitive decline in the later years of life. In recent studies, it has been reported that sedative-acting α2 agonist dexmedetomidine (DEX), which is commonly used in clinical practice with KET, has neuroprotective effects and prevents the undesirable effects of anesthesia. To elucidate the underlying mechanisms of these actions, we investigated the interaction between NMDA receptors α<sub>2</sub> adrenoceptor and adulthood behaviors in neonatally KET and/or DEX administrated mice. Balb/c male mice were administrated with saline, KET (75 mg/kg), DEX (10 µg/kg), or KET + DEX (75 mg/kg + 10 µg/kg) on postnatal day 7. During adulthood (8-10 weeks old) mice were subjected to elevated plus maze, open field, and Morris water maze tests. After behavioral tests, hippocampus samples were extracted for mRNA expression studies of NMDAR subunits (GluN1, GluN2A, and GluN2B) and α<sub>2</sub> adrenoceptor subunits (α<sub>2A</sub>, α<sub>2B</sub>, and α<sub>2C</sub>) by real-time PCR. Ketamine increased horizontal and vertical locomotor activity (p < 0.01) and impaired spatial learning-memory (p < 0.05). DEX increased anxiety-like behavior (p < 0.01), but did not affect spatial learning-memory and locomotor activity. KET + DEX impaired spatial learning-memory (p < 0.01), increased horizontal locomotor activity (p < 0.01), and anxiety-like behavior (p < 0.05). Our study implies that DEX cannot prevent the adverse effects of KET, on spatial learning-memory, and locomotor activity. In addition to this, it can be thought that during brain development, there is an interaction between NMDAR and α<sub>2</sub> adrenoceptor systems."
gabaergic peptidergic sleep neuron locomotion stop neuron compartmentalized ca2 dynamics,NEURAL,95.2% NEURAL; 1.6% CELLULAR/SUBCELLULAR; 0.8% COMPARATIVE,"Steuer Costa W, Van der Auwera P, Glock C, Liewald JF, Bach M, Schüler C, Wabnig S, Oranth A, Masurat F, Bringmann H, Schoofs L, Stelzer EHK, Fischer SC, Gottschalk A,",*Nature communications*,* [A GABAergic and peptidergic sleep neuron as a locomotion stop neuron with compartmentalized Ca2+ dynamics.](https://www.ncbi.nlm.nih.gov/pubmed/31506439),A GABAergic and peptidergic sleep neuron as a locomotion stop neuron with compartmentalized Ca2+ dynamics.,"Animals must slow or halt locomotion to integrate sensory inputs or to change direction. In Caenorhabditis elegans, the GABAergic and peptidergic neuron RIS mediates developmentally timed quiescence. Here, we show RIS functions additionally as a locomotion stop neuron. RIS optogenetic stimulation caused acute and persistent inhibition of locomotion and pharyngeal pumping, phenotypes requiring FLP-11 neuropeptides and GABA. RIS photoactivation allows the animal to maintain its body posture by sustaining muscle tone, yet inactivating motor neuron oscillatory activity. During locomotion, RIS axonal Ca2+ signals revealed functional compartmentalization: Activity in the nerve ring process correlated with locomotion stop, while activity in a branch correlated with induced reversals. GABA was required to induce, and FLP-11 neuropeptides were required to sustain locomotion stop. RIS attenuates neuronal activity and inhibits movement, possibly enabling sensory integration and decision making, and exemplifies dual use of one cell across development in a compact nervous system."
chronnectome musical beat,NEURAL,57.5% NEURAL; 8.9% METHODS; 7.4% GAIT/LOCOMOTION,"Toiviainen P, Burunat I, Brattico E, Vuust P, Alluri V,",*NeuroImage*,* [The chronnectome of musical beat.](https://www.ncbi.nlm.nih.gov/pubmed/31525500),The chronnectome of musical beat.,"Keeping time is fundamental for our everyday existence. Various isochronous activities, such as locomotion, require us to use internal timekeeping. This phenomenon comes into play also in other human pursuits such as dance and music. When listening to music, we spontaneously perceive and predict its beat. The process of beat perception comprises both beat inference and beat maintenance, their relative importance depending on the salience of beat in the music. To study functional connectivity associated with these processes in a naturalistic situation, we used functional magnetic resonance imaging to measure brain responses of participants while they were listening to a piece of music containing strong contrasts in beat salience. Subsequently, we utilized dynamic graph analysis and psychophysiological interactions (PPI) analysis in connection with computational modelling of beat salience to investigate how functional connectivity manifests these processes. As the main effect, correlation analyses between the obtained dynamic graph measures and the beat salience measure revealed increased centrality in auditory-motor cortices, cerebellum, and extrastriate visual areas during low beat salience, whereas regions of the default mode- and central executive networks displayed high centrality during high beat salience. PPI analyses revealed partial dissociation of functional networks belonging to this pathway indicating complementary neural mechanisms crucial in beat inference and maintenance, processes pivotal for extracting and predicting temporal regularities in our environment."
novel small molecule supports survival cultured dopamine neurons may restore dopaminergic innervation brain mptp mouse model parkinson disease,NEURAL,97.2% NEURAL; 1.3% CELLULAR/SUBCELLULAR; 0.3% TISSUE/BIOMATERIAL,"Ardashov OV, Pavlova AV, Mahato AK, Sidorova Y, Morozova EA, Korchagina DV, Salnikov GE, Genaev AM, Patrusheva OS, Li-Zhulanov NS, Tolstikova TG, Volcho KP, Salakhutdinov NF,",*ACS chemical neuroscience*,* [A Novel Small Molecule Supports the Survival of Cultured Dopamine Neurons and May Restore the Dopaminergic Innervation of the Brain in the MPTP Mouse Model of Parkinson's Disease.](https://www.ncbi.nlm.nih.gov/pubmed/31464415),A Novel Small Molecule Supports the Survival of Cultured Dopamine Neurons and May Restore the Dopaminergic Innervation of the Brain in the MPTP Mouse Model of Parkinson's Disease.,"We previously showed that monoterpenoid (1<i>R</i>,2<i>R</i>,6<i>S</i>)-3-methyl-6-(prop-1-en-2-yl)cyclohex-3-ene-1,2-diol <b>1</b> alleviates motor manifestations of Parkinson's disease in animal models. In the present study, we designed and synthesized monoepoxides of (1<i>R</i>,2<i>R</i>,6<i>S</i>)-3-methyl-6-(prop-1-en-2-yl)cyclohex-3-ene-1,2-diol <b>1</b> and evaluated their biological activity in the MPTP mouse model of Parkinson's disease. We also assessed the ability of these compounds to penetrate the blood-brain barrier (BBB). According to these data, we chose epoxide <b>4</b>, which potently restored the locomotor activity in MPTP-treated mice and efficiently penetrated the BBB, to further explore its potential mechanism of action. Epoxide <b>4</b> was found to robustly promote the survival of cultured dopamine neurons, protect dopamine neurons against toxin-induced degeneration, and trigger the mitogen-activated protein kinase (MAPK) signaling cascade in cells of neuronal origin. Meanwhile, neither the survival-promoting effect nor MAPK activation was observed in non-neuronal cells treated with epoxide <b>4</b>. In the MPTP mouse model of Parkinson's disease, compound <b>4</b> increased the density of dopamine neuron fibers in the striatum, which can highlight its potential to stimulate striatal reinnervation and thus halt disease progression. Taken together, these data indicate that epoxide <b>4</b> can be a promising compound for further development, not only as a symptomatic but also as a neuroprotective and neurorestorative drug for Parkinson's disease."
