title,topic,pred_val,authors,journal,links,full_title,abstract
comprehensive analysis efficient swimming using articulated legs fringed flexible appendages inspired water beetle,COMPARATIVE,94.1% COMPARATIVE; 4.5% EVOLUTION/ANTHROPOLOGY; 0.4% VETERINARY/AGRICULTURAL,"Kwak B, Lee D, Bae J,",*Bioinspiration & biomimetics*,* [Comprehensive analysis of efficient swimming using articulated legs fringed with flexible appendages inspired by a water beetle.](https://www.ncbi.nlm.nih.gov/pubmed/31362269),Comprehensive analysis of efficient swimming using articulated legs fringed with flexible appendages inspired by a water beetle.,"Drag-based swimming is usually accompanied with the shape change of rowing appendages to generate asymmetric force during the power stroke and recovery stroke. To implement this in an aquatic robot, one may actively control the surface area of its legs during the swimming. However, a small sized robot with a limited number of actuators should adjust the surface area of legs in passive manner. For this reason, we proposed a novel articulated leg with flexible appendages inspired by a water beetle. These leg structures were designed to implement an efficient recovery stroke with less resistive force during the recovery stroke, while its surface area was increased again if suitable relaxation time was applied to perform improved power stroke. To identify an optimal leg design, 36 different types were fabricated by changing the passive joint thickness, appendage materials, length, and morphology. Several correlations and dominant parameters were identified, and it was shown that the swimming leg with fixed joint and appendage stiffness cannot always generate the largest torque in all the swimming frequency. Also, a two-dimensional dynamic model was proposed based on an underactuated manipulator, and the model validation was proceeded by comparing with two selected leg designs. In addition, a 5.5 cm long robot with one pair of legs was built to further investigate their locomotory performance. By varying the beating frequency and relaxation time, thorough analysis was addressed in terms of the position, velocity, non-dimensional traveled distance, Strouhal number, and quasi-propulsive efficiency. Here, some important relationships between dimensionless numbers were established. Furthermore, it was found that introducing a relaxation phase between the power stroke and recovery stroke can increase the traveled distance per stroke with slight expense of propulsive efficiency."
chlorine contents chain lengths influence neurobehavioral effects commercial chlorinated paraffins zebrafish larvae,COMPARATIVE,45.8% COMPARATIVE; 11.3% VETERINARY/AGRICULTURAL; 10.2% NEURAL,"Yang X, Zhang B, Gao Y, Chen Y, Yin D, Xu T,",*Journal of hazardous materials*,* [The chlorine contents and chain lengths influence the neurobehavioral effects of commercial chlorinated paraffins on zebrafish larvae.](https://www.ncbi.nlm.nih.gov/pubmed/31158586),The chlorine contents and chain lengths influence the neurobehavioral effects of commercial chlorinated paraffins on zebrafish larvae.,"Increasing concern has arisen regarding ubiquitous environmental distribution and potential ecological and health risks of chlorinated paraffins (CPs), especially short chain congeners. Four commercial CP products with different carbon chain lengths and chlorine contents were employed to investigate and compare the possible neurotoxic effects on zebrafish larvae at 5 days post fertilization using behavioral tests, including locomotion, path angle, and two-fish social interaction. The high-chlorinated short-chain CP-70 product resulted in the strongest effects in all three tests, while the low-chlorinated long-chain CP-42 product was on the other end of the spectrum. The consequences of the chain length of two CP-52 products could be clearly distinguished by the tests. Although exposure to the two products both caused inhibition in the locomotion test, they resulted in different kinds of effects in the path angle and interaction tests. Our results suggested, as evidenced by the sensitivity and resolution of the behavioral tests, that the influence of the chain length and chlorine content of CPs could be well characterized and that chlorine content consistently showed a more significant impact than chain length. The health threats of long-chain CPs could also not be overlooked when they contained relatively high chlorine contents."
juvenile play programme equine musculoskeletal system,COMPARATIVE,98.7% CELLULAR/SUBCELLULAR; 0.5% CARDIOVASCULAR/CARDIOPULMONARY; 0.2% TISSUE/BIOMATERIAL,"Rogers CW, Dittmer KE,",*Animals : an open access journal from MDPI*,* [Does Juvenile Play Programme the Equine Musculoskeletal System?](https://www.ncbi.nlm.nih.gov/pubmed/31484397),Does Juvenile Play Programme the Equine Musculoskeletal System?,"In mammals, play behaviour appears innate and, because of this, may provide insight into the frequency and intensity of load that is required to stimulate positive musculoskeletal development. The objective of this review was to explore the interaction between play and tissue (bone) development at a molecular through to whole-animal level, with specific focus on the horse as a model. The basis of our understanding of the response of bone to loading is the mechanostat theorem. This assumes that at a tissue level, bone attempts to keep localised strain within the physiological range of 1500-2500 microstrain. Loads above this range result in a modelling response to reduce strain, and strain below this threshold results in remodelling to maintain the localised physiological range. In foals, locomotor play is dramatic and vigorous, with cumulative increases in both intensity and complexity. Based on published literature describing locomotor play in foals and the microstrain at different gaits in the horse, it was proposed that locomotor play in foal aligns with the mechanostat theorem in both the magnitude and frequency of load cycles applied. The cumulative increases in the complexity and intensity of locomotor play as the foal develops, in turn, ensure the strain rates associated with play remain above the local physiological range and promote material and architectural changes in the distal limb bones. Thus, spontaneous locomotor play may be vital to ensure optimal bone development in the horse. Modern management systems need to provide appropriate opportunities for foals to perform spontaneous locomotor play to optimise bone development and reduce the risk of future musculoskeletal injury later in life."
roles joint tissues jaw muscles palatal biomechanics savannah monitor varanus exanthematicus significance cranial kinesis,DENTAL/ORAL/FACIAL,96.9% CELLULAR/SUBCELLULAR; 0.8% TISSUE/BIOMATERIAL; 0.4% CARDIOVASCULAR/CARDIOPULMONARY,"Wilken AT, Middleton KM, Sellers KC, Cost IN, Holliday CM,",*The Journal of experimental biology*,* [The roles of joint tissues and jaw muscles in palatal biomechanics of the Savannah monitor (<i>Varanus exanthematicus</i>) and their significance for cranial kinesis.](https://www.ncbi.nlm.nih.gov/pubmed/31481636),The roles of joint tissues and jaw muscles in palatal biomechanics of the Savannah monitor (<i>Varanus exanthematicus</i>) and their significance for cranial kinesis.,"Many vertebrates exhibit cranial kinesis, or movement between bones of the skull and mandible other than at the jaw joint. Many kinetic species possess a particular suite of features to accomplish this movement, including flexible cranial joints and protractor musculature. Whereas the musculoskeletal anatomy of these kinetic systems is well understood, how these joints are biomechanically loaded, how different soft tissues affect joint loading and kinetic capacity, and how the protractor musculature loads the skull remain poorly understood. Here we present a Finite Element Model of the savannah monitor, <i>Varanus exanthematicus</i>, a modestly kinetic lizard, to better elucidate the roles of soft tissue in mobile joints and protractor musculature on cranial loading. We describe the 3D resultants of jaw muscles and the histology of palatobasal, otic and jaw joints. We tested the effects of joint tissue types, bite point, and muscle loads to evaluate the biomechanical role of muscles on the palate and braincase. We found the jaw muscles have significant mediolateral components that can impart stability across palatocranial joints. We found articular tissues affect the magnitude of strains experienced around the palatobasal and otic joints. We found that without protractor muscle loading, the palate, quadrate and braincase experience higher strains suggesting this muscle helps insulate the braincase and palatoquadrate from high loads. Finally, we found the cross-sectional properties of the bones of <i>Varanus exanthematicus</i> are well suited for performing under torsional loads. These findings suggest that torsional loading regimes may have played a more important role in the evolution of cranial kinesis in lepidosaurs than previously appreciated."
homo naledi flat foot,EVOLUTION/ANTHROPOLOGY,94.3% SPORT/EXERCISE; 2.1% GAIT/LOCOMOTION; 0.9% REHABILITATION,"Li R, Fan Y, Liu Y, Antonijevic Ð, Li Z, Djuric M, Fan Y,",*Homo : internationale Zeitschrift fur die vergleichende Forschung am Menschen*,* [<i>Homo naledi</i> did not have flat foot.](https://www.ncbi.nlm.nih.gov/pubmed/31486825),<i>Homo naledi</i> did not have flat foot.,"The collection of 1550 <i>Homo naledi</i> fossil remains includes six tarsal and five metatarsal bones from the right foot, forming a nearly complete humanlike flat foot arch. The missing right medial cuneiform, however, raises our interest to explore the true structure of <i>Homo naledi</i>'s foot arch. We hypothesize that <i>Homo naledi</i> does not have flat foot. To verify our hypothesis, the left medial cuneiform of <i>Homo naledi</i> was mirrored using three-dimensional reconstruction and virtual model analysis. Then, we defined quantities of Euler, standardized the body coordinate system of foot bone and developed a new foot arch reconstruction method based on discrete bones. The reconstructed transverse foot arch corroborated our hypothesis, thus providing biomechanical evidence for interpreting the evolution of human locomotion and bringing novel ideas to the research of the biomechanical mechanism of ankle stability."
habitat divergence shapes morphological diversity larval insects insights scorpionflies,EVOLUTION/ANTHROPOLOGY,57.0% EVOLUTION/ANTHROPOLOGY; 23.0% COMPARATIVE; 4.8% MODELING,"Jiang L, Hua Y, Hu GL, Hua BZ,",*Scientific reports*,* [Habitat divergence shapes the morphological diversity of larval insects: insights from scorpionflies.](https://www.ncbi.nlm.nih.gov/pubmed/31481755),Habitat divergence shapes the morphological diversity of larval insects: insights from scorpionflies.,"Insects are the most diverse group of organisms in the world, but how this diversity was achieved is still a disputable and unsatisfactorily resolved issue. In this paper, we investigated the correlations of habitat preferences and morphological traits in larval Panorpidae in the phylogenetic context to unravel the driving forces underlying the evolution of morphological traits. The results show that most anatomical features are shared by monophyletic groups and are synapomorphies. However, the phenotypes of body colorations are shared by paraphyletic assemblages, implying that they are adaptive characters. The larvae of Dicerapanorpa and Cerapanorpa are epedaphic and are darkish dorsally as camouflage, and possess well-developed locomotory appendages as adaptations likely to avoid potential predators. On the contrary, the larvae of Neopanorpa are euedaphic and are pale on their trunks, with shallow furrows, reduced antennae, shortened setae, flattened compound eyes on the head capsules, and short dorsal processes on the trunk. All these characters appear to be adaptations for the larvae to inhabit the soil. We suggest that habitat divergence has driven the morphological diversity between the epedaphic and euedaphic larvae, and may be partly responsible for the divergence of major clades within the Panorpidae."
cellulose rich secondary walls wave swept red macroalgae fortify flexible tissues,EVOLUTION/ANTHROPOLOGY,57.2% EVOLUTION/ANTHROPOLOGY; 42.3% COMPARATIVE; 0.1% VETERINARY/AGRICULTURAL,"Martone PT, Janot K, Fujita M, Wasteneys G, Ruel K, Joseleau JP, Estevez JM,",*Planta*,* [Cellulose-rich secondary walls in wave-swept red macroalgae fortify flexible tissues.](https://www.ncbi.nlm.nih.gov/pubmed/31482328),Cellulose-rich secondary walls in wave-swept red macroalgae fortify flexible tissues.,"Cellulosic secondary walls evolved convergently in coralline red macroalgae, reinforcing tissues against wave-induced breakage, despite differences in cellulose abundance, microfibril orientation, and wall structure. Cellulose-enriched secondary cell walls are the hallmark of woody vascular plants, which develop thickened walls to support upright growth and resist toppling in terrestrial environments. Here we investigate the striking presence and convergent evolution of cellulosic secondary walls in coralline red algae, which reinforce thalli against forces applied by crashing waves. Despite ostensible similarities to secondary wall synthesis in land plants, we note several structural and mechanical differences. In coralline red algae, secondary walls contain three-times more cellulose (~ 22% w/w) than primary walls (~ 8% w/w), and their presence nearly doubles the total thickness of cell walls (~ 1.2 µm thick). Field emission scanning electron microscopy revealed that cellulose bundles are cylindrical and lack any predominant orientation in both primary and secondary walls. His-tagged recombinant carbohydrate-binding module differentiated crystalline and amorphous cellulose in planta, noting elevated levels of crystalline cellulose in secondary walls. With the addition of secondary cell walls, Calliarthron genicular tissues become significantly stronger and tougher, yet remain remarkably extensible, more than doubling in length before breaking under tension. Thus, the development of secondary walls contributes to the strong-yet-flexible genicular tissues that enable coralline red algae to survive along wave-battered coastlines throughout the NE Pacific. This study provides an important evolutionary perspective on the development and biomechanical significance of secondary cell walls in a non-model, non-vascular plant."
non ideal behavior treadmill depends gait phase speed weight,GAIT/LOCOMOTION,37.2% METHODS; 24.6% NEURAL; 10.8% COMPARATIVE,"Tielke A, Ahn J, Lee H,",*Scientific reports*,"* [Non-ideal behavior of a treadmill depends on gait phase, speed, and weight.](https://www.ncbi.nlm.nih.gov/pubmed/31484975)","Non-ideal behavior of a treadmill depends on gait phase, speed, and weight.","Noticeable differences exist between treadmill and overground walking; kinematics, kinetics, and muscle activation patterns differ between the two. Many previous studies have attributed the differences to changes in visual information, air resistance, and psychological effects such as fear. In this study, we demonstrate that no treadmill serves as an inertial frame of reference. Considering the linear momentum principle, the finite sampling rate of the controller, and the limited power of the treadmill motor, we predict that 1) the error of the treadmill speed periodically varies depending on the locomotion phase and 2) this non-ideal behavior becomes more evident as the locomotion speed or the weight of the walker increases. Experimental observation confirmed our predictions by quantifying the variation of the actual treadmill belt speed and the ground reaction force in the anterior-posterior direction for different locomotion speeds and subject weights. These results emphasize a need for design criteria like the minimum sampling rate and the minimum motor power that treadmill locomotion studies should consider."
fore aft resistance applied center mass using novel robotic interface proportionately increases propulsive force generation healthy nonimpaired individuals walking constant speed,GAIT/LOCOMOTION,76.3% JOINT/CARTILAGE; 14.7% TISSUE/BIOMATERIAL; 3.6% METHODS,"Naidu A, Graham SA, Brown DA,",*Journal of neuroengineering and rehabilitation*,* [Fore-aft resistance applied at the center of mass using a novel robotic interface proportionately increases propulsive force generation in healthy nonimpaired individuals walking at a constant speed.](https://www.ncbi.nlm.nih.gov/pubmed/31492156),Fore-aft resistance applied at the center of mass using a novel robotic interface proportionately increases propulsive force generation in healthy nonimpaired individuals walking at a constant speed.,"Past studies have utilized external interfaces like resistive bands and motor-generated pulling systems to increase limb propulsion during walking on a motorized treadmill. However, assessing changes in limb propulsion against increasing resistance demands during self-controlled walking has not been undertaken."
dynamic biological adhesion mechanisms controlling attachment locomotion,GAIT/LOCOMOTION,31.4% CELLULAR/SUBCELLULAR; 29.8% COMPARATIVE; 8.4% ROBOTICS,"Federle W, Labonte D,","*Philosophical transactions of the Royal Society of London. Series B, Biological sciences*",* [Dynamic biological adhesion: mechanisms for controlling attachment during locomotion.](https://www.ncbi.nlm.nih.gov/pubmed/31495309),Dynamic biological adhesion: mechanisms for controlling attachment during locomotion.,"The rapid control of surface attachment is a key feature of natural adhesive systems used for locomotion, and a property highly desirable for man-made adhesives. Here, we describe the challenges of adhesion control and the timescales involved across diverse biological attachment systems and different adhesive mechanisms. The most widespread control principle for dynamic surface attachment in climbing animals is that adhesion is 'shear-sensitive' (directional): pulling adhesive pads towards the body results in strong attachment, whereas pushing them away from it leads to easy detachment, providing a rapid mechanical 'switch'. Shear-sensitivity is based on changes of contact area and adhesive strength, which in turn arise from non-adhesive default positions, the mechanics of peeling, pad sliding, and the targeted storage and controlled release of elastic strain energy. The control of adhesion via shear forces is deeply integrated with the climbing animals' anatomy and locomotion, and involves both active neuromuscular control, and rapid passive responses of sophisticated mechanical systems. The resulting dynamic adhesive systems are robust, reliable, versatile and nevertheless remarkably simple. This article is part of the theme issue 'Transdisciplinary approaches to the study of adhesion and adhesives in biological systems'."
nationwide observational locomotive syndrome japan using researchkit locomonitor,GAIT/LOCOMOTION,51.2% GAIT/LOCOMOTION; 16.3% ROBOTICS; 15.2% REHABILITATION,"Yoshimura Y, Ishijima M, Ishibashi M, Liu L, Arikawa-Hirasawa E, Machida S, Naito H, Hamada C, Kominami E,",*Journal of orthopaedic science : official journal of the Japanese Orthopaedic Association*,* [A nationwide observational study of locomotive syndrome in Japan using the ResearchKit: The Locomonitor study.](https://www.ncbi.nlm.nih.gov/pubmed/31492535),A nationwide observational study of locomotive syndrome in Japan using the ResearchKit: The Locomonitor study.,"We developed the Locomonitor application (app), the world's first iOS app to study locomotive syndrome, using the ResearchKit and examined the prevalence and risk factors for locomotive syndrome in Japanese general individuals 20-69 years old in a nationwide cross-sectional observational study."
influence variation sagittal placement femoral component cruciate retaining total knee arthroplasty,JOINT/CARTILAGE,62.1% JOINT/CARTILAGE; 27.9% ORTHOPAEDICS/SURGERY; 4.6% TENDON/LIGAMENT,"Koh YG, Hong HT, Lee HY, Kim HJ, Kang KT,",*The journal of knee surgery*,* [Influence of Variation in Sagittal Placement of the Femoral Component after Cruciate-Retaining Total-Knee Arthroplasty.](https://www.ncbi.nlm.nih.gov/pubmed/31499566),Influence of Variation in Sagittal Placement of the Femoral Component after Cruciate-Retaining Total-Knee Arthroplasty.,"Prosthetic alignment is an important factor for long-term survival in cruciate-retaining (CR) total knee arthroplasty (TKA). The purpose of this study is to investigate the influence of sagittal placement of the femoral component on tibiofemoral (TF) kinematics and kinetics in CR-TKA. Five sagittal placements of femoral component models with -3, 0, 3, 5, and 7 degrees of flexion are developed. The TF joint kinematics, quadriceps force, patellofemoral contact force, and posterior cruciate ligament force are evaluated using the models under deep knee-bend loading. The kinematics of posterior TF translation is found to occur with the increase in femoral-component flexion. The quadriceps force and patellofemoral contact force decrease with the femoral-component flexion increase. In addition, extension of the femoral component increases with the increase in posterior cruciate ligament force. The flexed femoral component in CR-TKA provides a positive biomechanical effect compared with a neutral position. Slight flexion could be an effective alternative technique to enable positive biomechanical effects with TKA prostheses."
transient perceived back pain induced prolonged sitting backless office chair biomechanical factors involved,JOINT/CARTILAGE,83.1% JOINT/CARTILAGE; 5.0% TISSUE/BIOMATERIAL; 2.7% CELLULAR/SUBCELLULAR,"Greene RD, Frey M, Attarsharghi S, Snow JC, Barrett M, De Carvalho D,",*Ergonomics*,* [Transient Perceived Back Pain Induced by Prolonged Sitting in a Backless Office Chair: Are Biomechanical Factors Involved?](https://www.ncbi.nlm.nih.gov/pubmed/31478466),Transient Perceived Back Pain Induced by Prolonged Sitting in a Backless Office Chair: Are Biomechanical Factors Involved?,"It is not currently known if biomechanical factors contribute to low back pain (LBP) during prolonged sitting. Thus, this study recruited 90 participants (61 with no history of LBP, and 29 with) to sit for 1 hour where back electromyography, spine posture, and perceived pain ratings (PPR) were collected. Participants were classified as Pain Developers (PD) or Non-Pain Developers (NPD) based on their maximum PPR. PDs had significantly higher PPR (p = 0.000) and lower number of spine fidgets (p = 0.004) than NPDs. There was a significant interaction between clinical health history and pain group (p = 0.037) for PPR. Besides fidget frequency, there were no biomechanical differences between pain groups. Therefore, sitting-induced back pain does not appear to be due to posture or muscle activity; however, it may be related to micro-movement strategies. Future work should explore fidgeting further and whether healthy PDs are at risk for clinical LBP in the future. <b>Practitioner Summary:</b> We have replicated the differential transient sitting-induced pain response observed in previous studies. Pain developers do not sit differently than non-pain developers, although they do appear to move less. More research is warranted to better understand these groups and the relationship between pain developers and future cases of back pain."
differences composition hip knee synovial fluid osteoarthritis nuclear magnetic resonance nmr spectroscopy metabolic profiles,JOINT/CARTILAGE,54.3% NEURAL; 15.8% CELLULAR/SUBCELLULAR; 5.5% REHABILITATION,"Akhbari P, Jaggard MKJ, Boulange CL, Vaghela U, Graça G, Bhattacharya R, Lindon JC, Williams HRT, Gupte CM,",*Osteoarthritis and cartilage*,* [Differences in the composition of hip and knee synovial fluid in osteoarthritis: a nuclear magnetic resonance (NMR) spectroscopy study of metabolic profiles.](https://www.ncbi.nlm.nih.gov/pubmed/31491490),Differences in the composition of hip and knee synovial fluid in osteoarthritis: a nuclear magnetic resonance (NMR) spectroscopy study of metabolic profiles.,"The hip and knee joints differ biomechanically in terms of contact stresses, fluid lubrication and wear patterns. These differences may be reflected in the synovial fluid (SF) composition of the two joints, but the nature of these differences remains unknown. The objective was to identify differences in osteoarthritic hip and knee SF metabolites using metabolic profiling with Nuclear Magnetic Resonance (NMR) spectroscopy."
active patchy colloids shape tunable dynamics,METHODS,17.3% METHODS; 14.8% SPORT/EXERCISE; 13.0% MODELING,"Wang Z, Wang Z, Li J, Cheung STH, Tian C, Kim SH, Yi GR, Ducrot E, Wang Y,",*Journal of the American Chemical Society*,* [Active Patchy Colloids with Shape-Tunable Dynamics.](https://www.ncbi.nlm.nih.gov/pubmed/31448592),Active Patchy Colloids with Shape-Tunable Dynamics.,"Controlling the complex dynamics of active colloids-the autonomous locomotion of colloidal particles and their spontaneous assembly-is challenging yet crucial for creating functional, out-of-equilibrium colloidal systems potentially useful for nano- and micromachines. Herein, by introducing the synthesis of active ""patchy"" colloids of various low-symmetry shapes, we demonstrate that the dynamics of such systems can be precisely tuned. The low-symmetry patchy colloids are made in bulk via a cluster-encapsulation-dewetting method. They carry essential information encoded in their shapes (particle geometry, number, size, and configurations of surface patches, etc.) that programs their locomotive and assembling behaviors. Under AC electric field, we show that the velocity of particle propulsion and the ability to brake and steer can be modulated by having two asymmetrical patches with various bending angles. The assembly of monopatch particles leads to the formation of dynamic and reconfigurable structures such as spinners and ""cooperative swimmers"" depending on the particle's aspect ratios. A particle with two patches of different sizes allows for ""directional bonding"", a concept popular in static assemblies but rare in dynamic ones. With the capability to make tunable and complex shapes, we anticipate the discovery of a diverse range of new dynamics and structures when other external stimuli (e.g., magnetic, optical, chemical, etc.) are employed and spark synergy with shapes."
biomechanical preparation primary molars using manual three niti instruments cone beam computed tomographic vitro,METHODS,96.0% JOINT/CARTILAGE; 1.1% ORTHOPAEDICS/SURGERY; 0.7% TENDON/LIGAMENT,"Manker A, Solanki M, Tripathi A, Jain ML,",*European archives of paediatric dentistry : official journal of the European Academy of Paediatric Dentistry*,* [Biomechanical preparation in primary molars using manual and three NiTi instruments: a cone-beam-computed tomographic in vitro study.](https://www.ncbi.nlm.nih.gov/pubmed/31489569),Biomechanical preparation in primary molars using manual and three NiTi instruments: a cone-beam-computed tomographic in vitro study.,"To evaluate nickel-titanium rotary systems, ProTaper Universal (PTU), ProTaper Next (PTN), self-adjusting file (SAF), and stainless steel hand K files in deciduous root canals in longitudinal and horizontal sections by three-dimensional reconstruction. Whether there was any difference in shaping ability, transportation, dentine removal, untouched canal surface area, and preparation time among the different groups when used in primary root canals."
finite element analysis occlusal splint therapy patients bruxism,MODELING,79.8% JOINT/CARTILAGE; 6.0% REHABILITATION; 5.6% GAIT/LOCOMOTION,"Gholampour S, Gholampour H, Khanmohammadi H,",*BMC oral health*,* [Finite element analysis of occlusal splint therapy in patients with bruxism.](https://www.ncbi.nlm.nih.gov/pubmed/31484524),Finite element analysis of occlusal splint therapy in patients with bruxism.,Bruxism is among the habits considered generally as contributory factors for temporomandibular joint (TMJ) disorders and its etiology is still controversial.
finite element models tibiofemoral joint review validation approaches modelling challenges,MODELING,17.3% GAIT/LOCOMOTION; 12.7% REHABILITATION; 12.2% METHODS,"Cooper RJ, Wilcox RK, Jones AC,",*Medical engineering & physics*,* [Finite element models of the tibiofemoral joint: A review of validation approaches and modelling challenges.](https://www.ncbi.nlm.nih.gov/pubmed/31492543),Finite element models of the tibiofemoral joint: A review of validation approaches and modelling challenges.,"The knee joint is a complex mechanical system, and computational modelling can provide vital information for the prediction of disease progression and of the potential for therapeutic interventions. This review provides an overview of the challenges involved in developing finite element models of the tibiofemoral joint, including the representation of appropriate geometry and material properties, loads and motions, and establishing pertinent outputs. The importance of validation for computational models in biomechanics has been highlighted by a number of papers, and finite element models of the tibiofemoral joint are a particular area in which validation can be challenging, due to the complex nature of the knee joint, its geometry and its constituent tissue properties. A variety of study designs have emerged to tackle these challenges, and these can be categorised into several different types. The role of validation, and the strategies adopted by these different study types, are discussed. Models representing trends and sensitivities often utilise generic representations of the knee and provide conclusions with relevance to general populations, usually without explicit validation. Models representing in vitro specimens or in vivo subjects can, to varying extents, be more explicitly validated, and their conclusions are more subject-specific. The potential for these approaches to examine the effects of patient variation is explored, which could lead to future applications in defining how treatments may be stratified for subgroups of patients."
mir 34a inhibits spinal cord injury blocks spinal cord neuron apoptosis activating phatidylinositol 3 kinase pi3k akt pathway targeting cd47,NEURAL,70.5% ORTHOPAEDICS/SPINE; 6.5% ORTHOPAEDICS/SURGERY; 2.8% METHODS,"Qi L, Jiang-Hua M, Ge-Liang H, Qing C, Ya-Ming L,",*Current neurovascular research*,* [MiR-34a inhibits spinal cord injury and blocks spinal cord neuron apoptosis by activating phatidylinositol 3-kinase (PI3K)/AKT pathway through targeting CD47.](https://www.ncbi.nlm.nih.gov/pubmed/31490756),MiR-34a inhibits spinal cord injury and blocks spinal cord neuron apoptosis by activating phatidylinositol 3-kinase (PI3K)/AKT pathway through targeting CD47.,Dysregulation of miR-34a has been reported for its implication in neuronal development. This study aims to explore the effect and possible mechanism of miR-34a on neuron apoptosis induced by spinal cord injury (SCI).
prevention short term memory impairment bryophyllum pinnatum lam oken effect acetylcholinesterase changes ccl4 induced neurotoxicity rats,NEURAL,99.4% NEURAL; 0.2% CELLULAR/SUBCELLULAR; 0.1% GAIT/LOCOMOTION,"Anadozie SO, Akinyemi JA, Adewale OB, Isitua CC,",*Journal of basic and clinical physiology and pharmacology*,* [Prevention of short-term memory impairment by Bryophyllum pinnatum (Lam.) Oken and its effect on acetylcholinesterase changes in CCl4-induced neurotoxicity in rats.](https://www.ncbi.nlm.nih.gov/pubmed/31494630),Prevention of short-term memory impairment by Bryophyllum pinnatum (Lam.) Oken and its effect on acetylcholinesterase changes in CCl4-induced neurotoxicity in rats.,"Background Short-term memory impairment is a neurodegenerative disease associated with oxidative stress. Bryophyllum pinnatum (Lam.) Oken of the family Crassulaceae is traditionally used in the treatment of diseases, such as cough, wounds, and kidney diseases. This study evaluates the effect of the aqueous extract of B. pinnatum (AEBP) leaves on acetylcholinesterase activity in carbon tetrachloride (CCl4)-induced short-term memory impairment in rats. Methods Thirty male Wistar albino rats were used in this study and were divided into six groups (n=5). Group I served as control, group II rats were induced with CCl4, while groups III-V animals were pretreated with silymarin (25 mg/kg body weight), 25 and 50 mg/kg body weight AEBP leaves, respectively, once daily by oral gavage for 14 days prior to a single intraperitoneal injection of CCl4. Animals in group VI received 50 mg/kg body weight AEBP only by oral gavage. Results Administration of carbon tetrachloride significantly increased (p<0.05) spontaneous alternation and locomotor function in rats when compared with the control group. Also, the levels of acetylcholinesterase, adenosine deaminase, and malondialdehyde were increased in CCl4-administered rats, with reduction in both enzymatic and nonenzymatic antioxidant levels. However, pretreatment of rats with AEBP leaves, at tested doses, prevented these changes. Conclusions The increased antioxidant status and the inhibition of acetylcholinesterase activity show that AEBP leaves improve learning memory and stabilizes memory impairment caused by CCl4."
effect ethosuximide audiogenic epilepsy krushinsky molodkina rats,NEURAL,75.7% SPORT/EXERCISE; 12.0% REHABILITATION; 4.4% TENDON/LIGAMENT,"Fedotova IB, Perepelkina OV, Nikolaev GM, Surina NM, Poletaeva II,",*Bulletin of experimental biology and medicine*,* [Effect of Ethosuximide on Audiogenic Epilepsy in Krushinsky-Molodkina Rats.](https://www.ncbi.nlm.nih.gov/pubmed/31493256),Effect of Ethosuximide on Audiogenic Epilepsy in Krushinsky-Molodkina Rats.,"The anticonvulsant effect of ethosuximide (T-type calcium channel blocker) was evaluated in Krushinsky-Molodkina rats predisposed to audiogenic epilepsy. Ethosuximide given with drinking water (300 mg/kg/day) over 45 days slightly reduced proneness to audiogenic epilepsy and increased locomotor activity of the animals at the periphery of the open field. Neonatal administration of ethosuximide (3-4 mg per animal, from 2 to 10 days of life) insignificantly modulated the parameters of audiogenic epilepsy in these animals at the age of 1.5 months and reduced manifestation of audiogenic myoclonic convulsion that developed after long daily sound presentation started at the age of 3 months. The findings attested to a weak anticonvulsant effect of ethosuximide on tonic convulsions with its predominant effect on convulsions with forebrain focus location."
epistatic interaction dopamine d3 receptor dysbindin 1 modulates higher order cognitive functions mice humans,NEURAL,76.6% NEURAL; 3.6% CELLULAR/SUBCELLULAR; 3.1% COMPARATIVE,"Leggio GM, Torrisi SA, Mastrogiacomo R, Mauro D, Chisari M, Devroye C, Scheggia D, Nigro M, Geraci F, Pintori N, Giurdanella G, Costa L, Bucolo C, Ferretti V, Sortino MA, Ciranna L, De Luca MA, Mereu M, Managò F, Salomone S, Drago F, Papaleo F,",*Molecular psychiatry*,* [The epistatic interaction between the dopamine D3 receptor and dysbindin-1 modulates higher-order cognitive functions in mice and humans.](https://www.ncbi.nlm.nih.gov/pubmed/31492942),The epistatic interaction between the dopamine D3 receptor and dysbindin-1 modulates higher-order cognitive functions in mice and humans.,"The dopamine D2 and D3 receptors are implicated in schizophrenia and its pharmacological treatments. These receptors undergo intracellular trafficking processes that are modulated by dysbindin-1 (Dys). Indeed, Dys variants alter cognitive responses to antipsychotic drugs through D2-mediated mechanisms. However, the mechanism by which Dys might selectively interfere with the D3 receptor subtype is unknown. Here, we revealed an interaction between functional genetic variants altering Dys and D3. Specifically, both in patients with schizophrenia and in genetically modified mice, concomitant reduction in D3 and Dys functionality was associated with improved executive and working memory abilities. This D3/Dys interaction produced a D2/D3 imbalance favoring increased D2 signaling in the prefrontal cortex (PFC) but not in the striatum. No epistatic effects on the clinical positive and negative syndrome scale (PANSS) scores were evident, while only marginal effects on sensorimotor gating, locomotor functions, and social behavior were observed in mice. This genetic interaction between D3 and Dys suggests the D2/D3 imbalance in the PFC as a target for patient stratification and procognitive treatments in schizophrenia."
