title,topic,pred_val,authors,journal,links,full_title,abstract
response pediatric head impacts onto rigid surface,GAIT/LOCOMOTION,71.6% GAIT/LOCOMOTION; 4.2% SPORT/EXERCISE; 4.2% NEURAL,"Loyd AM, Nightingale RW, Luck JF, Bass C', Cutcliffe HC, Myers BS,",*Journal of biomechanics*,* [The response of the pediatric head to impacts onto a rigid surface.](https://www.ncbi.nlm.nih.gov/pubmed/31358284),The response of the pediatric head to impacts onto a rigid surface.,"The study of pediatric head injury relies heavily on the use of finite element models and child anthropomorphic test devices (ATDs). However, these tools, in the context of pediatric head injury, have yet to be validated due to a paucity of pediatric head response data. The goal of this study is to investigate the response and injury tolerance of the pediatric head to impact. Twelve pediatric heads were impacted in a series of drop tests. The heads were dropped onto five impact locations (forehead, occiput, vertex and right and left parietal) from drop heights of 15 and 30 cm. The head could freely fall without rotation onto a flat 19 mm thick platen. The impact force was measured using a 3-axis piezoelectric load cell attached to the platen. Age and drop height were found to be significant factors in the impact response of the pediatric head. The head acceleration (14%-15 cm; 103-30 cm), Head Injury Criterion (HIC) (253%-15 cm; 154%-30 cm) and impact stiffness (5800%-15 cm; 3755%-30 cm) when averaged across all impact locations increased with age from 33 weeks gestation to 16 years, while the pulse duration (66%-15 cm; 53%-30 cm) decreased with age. Increases in head acceleration, HIC and impact stiffness were also observed with increased drop height, while pulse duration decreased with increased drop height. One important observation was that three of the four cadaveric heads between the ages of 5-months and 22-months sustained fractures from the 15 cm and 30 cm drop heights. The 5-month-old sustained a right parietal linear fracture while the 11- and 22-month-old sustained diastatic linear fractures."
controller walking derived humans recover perturbations,GAIT/LOCOMOTION,81.3% GAIT/LOCOMOTION; 9.6% ROBOTICS; 4.2% MODELING,"Joshi V, Srinivasan M,","*Journal of the Royal Society, Interface*",* [A controller for walking derived from how humans recover from perturbations.](https://www.ncbi.nlm.nih.gov/pubmed/31409232),A controller for walking derived from how humans recover from perturbations.,"Humans can walk without falling despite some external perturbations, but the control mechanisms by which this stability is achieved have not been fully characterized. While numerous walking simulations and robots have been constructed, no full-state walking controller for even a simple model of walking has been derived from human walking data. Here, to construct such a feedback controller, we applied thousands of unforeseen perturbations to subjects walking on a treadmill and collected data describing their recovery to normal walking. Using these data, we derived a linear controller to make the classical inverted pendulum model of walking respond to perturbations like a human. The walking model consists of a point-mass with two massless legs and can be controlled only through the appropriate placement of the foot and the push-off impulse applied along the trailing leg. We derived how this foot placement and push-off impulse are modulated in response to upper-body perturbations in various directions. This feedback-controlled biped recovers from perturbations in a manner qualitatively similar to human recovery. The biped can recover from perturbations over twenty times larger than deviations experienced during normal walking and the biped's stability is robust to uncertainties, specifically, large changes in body and feedback parameters."
joint power distribution change within contralateral limb one year unilateral limb loss,GAIT/LOCOMOTION,34.0% GAIT/LOCOMOTION; 32.7% SPORT/EXERCISE; 6.3% REHABILITATION,"Butowicz CM, Dearth CL, Hendershot BD,",*Gait & posture*,* [Joint power distribution does not change within the contralateral limb one year after unilateral limb loss.](https://www.ncbi.nlm.nih.gov/pubmed/31299506),Joint power distribution does not change within the contralateral limb one year after unilateral limb loss.,"To assist with forward progression during gait, persons with unilateral lower-limb amputation typically perform more work within the unaffected versus affected limb. However, prior cross-sectional (>2years post-amputation) studies cannot necessarily elucidate the origin or evolution of these compensatory mechanics."
comparison mental workload individuals transtibial transfemoral lower limb loss dual task walking varying demand,GAIT/LOCOMOTION,84.3% GAIT/LOCOMOTION; 8.4% REHABILITATION; 1.9% NEURAL,"Shaw EP, Rietschel JC, Hendershot BD, Pruziner AL, Wolf EJ, Dearth CL, Miller MW, Hatfield BD, Gentili RJ,",*Journal of the International Neuropsychological Society : JINS*,* [A Comparison of Mental Workload in Individuals with Transtibial and Transfemoral Lower Limb Loss during Dual-Task Walking under Varying Demand.](https://www.ncbi.nlm.nih.gov/pubmed/31462338),A Comparison of Mental Workload in Individuals with Transtibial and Transfemoral Lower Limb Loss during Dual-Task Walking under Varying Demand.,This study aimed to evaluate the influence of lower limb loss (LL) on mental workload by assessing neurocognitive measures in individuals with unilateral transtibial (TT) versus those with transfemoral (TF) LL while dual-task walking under varying cognitive demand.
cross sectional relationships age standing static balance standing dynamic balance reactions typically developing children,GAIT/LOCOMOTION,40.4% GAIT/LOCOMOTION; 9.5% REHABILITATION; 5.8% SPORT/EXERCISE,"Conner BC, Petersen DA, Pigman J, Tracy JB, Johnson CL, Manal K, Miller F, Modlesky CM, Crenshaw JR,",*Gait & posture*,"* [The cross-sectional relationships between age, standing static balance, and standing dynamic balance reactions in typically developing children.](https://www.ncbi.nlm.nih.gov/pubmed/31299500)","The cross-sectional relationships between age, standing static balance, and standing dynamic balance reactions in typically developing children.",Static balance performance is a common metric for evaluating the development of postural control in children. Less is known about the potentially independent development of dynamic balance performance.
multi segment foot kinematics running association striking patterns,GAIT/LOCOMOTION,81.6% GAIT/LOCOMOTION; 9.4% SPORT/EXERCISE; 2.4% METHODS,"Deschamps K, Eerdekens M, Peters H, Matricali GA, Staes F,",*Sports biomechanics*,* [Multi-segment foot kinematics during running and its association with striking patterns.](https://www.ncbi.nlm.nih.gov/pubmed/31464161),Multi-segment foot kinematics during running and its association with striking patterns.,"There is an ongoing debate regarding the advantages and harms of different running striking patterns. The purpose of this study was to explore the kinematic differences between running with a midfoot- and rearfoot striking (RFS) pattern. Multi-segment foot kinematics of 12 students were assessed while running barefoot at 3.3 m/s (±10%) using a passive optoelectronic motion analysis system. Participants performed multiple running trials while landing on the rearfoot and midfoot. Comparison of the kinematic waveforms was performed using one-dimensional statistical parametric mapping (1DSPM) (paired <i>t</i>-test). The inter-segment angle between the shank and calcaneus was found to be significantly more plantar-flexed, more inverted and more adducted in the midfoot striking (MFS) condition compared to the RFS pattern. The calcaneus-midfoot inter-segment angle was found to be more plantar-flexed in the MFS condition. The downward angulation of the metatarsals and the medial longitudinal arch angle in the late swing phase was found to be more pronounced during MFS. Differences between midfoot and RFS patterns occur in the first sub-phase of stance (0-50% of the stance phase). These findings may be of interest for the kinesiopathological or pathokinesiological reasoning processes when facing foot- and lower limb-related running injuries."
centre mass control reduced older people descending stairs riser height,GAIT/LOCOMOTION,56.0% GAIT/LOCOMOTION; 13.8% REHABILITATION; 10.2% SPORT/EXERCISE,"Foster RJ, Maganaris CN, Reeves ND, Buckley JG,",*Gait & posture*,* [Centre of mass control is reduced in older people when descending stairs at an increased riser height.](https://www.ncbi.nlm.nih.gov/pubmed/31415979),Centre of mass control is reduced in older people when descending stairs at an increased riser height.,"Maintaining body centre of mass (CoM) lowering velocity within manageable/safe limits during stair descent can be problematic for older individuals due to reduced ranges of motion at the involved joints (ankle and knee) and a reduced ability to generate adequate joint moments at the extremes in joint ranges of motion. These problems are likely to magnify in circumstances where the distance of lowering increases, or when misjudging the height of lowering."
biomechanical testing various suture techniques achilles tendon repair without augmentation using synthetic polyester grafts,GAIT/LOCOMOTION,45.3% GAIT/LOCOMOTION; 42.5% JOINT/CARTILAGE; 6.5% REHABILITATION,"Jahnke A, Gernandt M, Hudel H, Ahmed GA, Rickert M, Fonseca Ulloa CA, Stolz D,",*Journal of biomechanics*,* [Biomechanical testing of various suture techniques for Achilles tendon repair with and without augmentation by using synthetic polyester grafts.](https://www.ncbi.nlm.nih.gov/pubmed/31337495),Biomechanical testing of various suture techniques for Achilles tendon repair with and without augmentation by using synthetic polyester grafts.,"Following surgical Achilles tendon reconstruction surgery, there is a distinct trend towards an early and faster rehabilitation protocol to avoid muscle atrophy. However, this procedure involves the risk of a higher complication rate. In order to reduce the occurrence of re-ruptures and pathological tendon extensions, a tendon reconstruction with the highest possible primary stability is desirable. Therefore, the aim of this study was to determine if augmentation using synthetic polyester tapes (QuadsTape™) could provide greater primary stability in case of different tendon suture techniques. 90 tendons of the superficial toe flexor of pigs were divided into 9 groups. The reconstruction method was combined using the factors suture technique (Kessler and Bunnell), augmentation (non-augmented and augmented with QuadsTape™) and defect type (end-to-end and 10 mm gap). The biomechanical measurements were performed on a material testing machine and consisted of a creep test, a cyclic test and a tear-off test. This study compared creep strain, ultimate load failure, maximum stress and stiffness. Irrespective of the type of defect involved, augmentation of the tendon sutures led to a significant increase of the maximum force (not augmented: 82.30 ± 25.48 N, augmented: 135.73 ± 30.69 N, p < 0.001) and the maximum stress (not augmented: 2.26 ± 0.83 MPa, augmented: 4.13 ± 1.79 MPa, p < 0.001). Furthermore, there was a non-significant increase in stiffness and no significant differences were observed with respect to creep strain. Augmentation of Achilles tendon reconstruction using QuadsTape™ increases composite strength and stiffness in the in vitro model, thus potentially contributing to the feasibility of early rehabilitation programs. Biological factors still need to be investigated in order to formulate appropriate indications."
overground gait training promotes functional recovery cortical neuroplasticity incomplete spinal cord injury model,GAIT/LOCOMOTION,84.5% GAIT/LOCOMOTION; 4.3% METHODS; 4.2% REHABILITATION,"Ilha J, Meireles A, de Freitas GR, do Espírito Santo CC, Machado-Pereira NAMM, Swarowsky A, Santos ARS,",*Life sciences*,* [Overground gait training promotes functional recovery and cortical neuroplasticity in an incomplete spinal cord injury model.](https://www.ncbi.nlm.nih.gov/pubmed/31276690),Overground gait training promotes functional recovery and cortical neuroplasticity in an incomplete spinal cord injury model.,"Evidence suggests that task-specific gait training improves locomotor impairments in people with incomplete spinal cord injury (SCI); however, plastic changes in brain areas remain poorly understood. The aim of this study was to examine the possible effects of a task-specific overground gait training on locomotor recovery and neuroplasticity markers in the cortex, cerebellum, and lumbar spinal cord in an experimental model of incomplete-SCI."
influence peripheral arterial disease lower limb surface myoelectric signals patients living type ii diabetes mellitus,GAIT/LOCOMOTION,35.1% GAIT/LOCOMOTION; 31.2% REHABILITATION; 7.4% METHODS,"Bartolo E, Thorne CS, Gatt A, Formosa C,",*Gait & posture*,* [The influence of peripheral arterial disease on lower limb surface myoelectric signals in patients living with type II diabetes mellitus.](https://www.ncbi.nlm.nih.gov/pubmed/31374440),The influence of peripheral arterial disease on lower limb surface myoelectric signals in patients living with type II diabetes mellitus.,"The aim of this study was to evaluate whether there are any significant differences in muscle activity between individuals living with type II diabetes mellitus (T2DM) and individuals living with T2DM and peripheral arterial disease (PAD), during gait at a self-selected speed. The influence of different stages of PAD on muscle activity during gait was also assessed with the use of surface electromyography (EMG)."
age related changes control whole body angular momentum stepping,GAIT/LOCOMOTION,59.8% GAIT/LOCOMOTION; 16.1% REHABILITATION; 6.2% SPORT/EXERCISE,"Begue J, Peyrot N, Dalleau G, Caderby T,",*Experimental gerontology*,* [Age-related changes in the control of whole-body angular momentum during stepping.](https://www.ncbi.nlm.nih.gov/pubmed/31479728),Age-related changes in the control of whole-body angular momentum during stepping.,"Appropriate control of whole-body angular momentum (H) is crucial to maintain dynamic balance and thus avoid falling during daily activities. Poor H control ability during locomotion has been found in people with an increased risk of falling, such as post-stroke patients and amputees. In contrast, little is known about the control of H during locomotion in the elderly. The aim of this study was to investigate whether and how aging influences three-dimensional H control during initiation of stepping."
quantification validity reliability sprint performance metrics computed using inertial sensors systematic review,GAIT/LOCOMOTION,33.3% GAIT/LOCOMOTION; 17.6% REHABILITATION; 6.9% SPORT/EXERCISE,"Macadam P, Cronin J, Neville J, Diewald S,",*Gait & posture*,* [Quantification of the validity and reliability of sprint performance metrics computed using inertial sensors: A systematic review.](https://www.ncbi.nlm.nih.gov/pubmed/31299501),Quantification of the validity and reliability of sprint performance metrics computed using inertial sensors: A systematic review.,Wearable inertial sensors enable sprinting to be biomechanically evaluated in a simple and time efficient manner outside of a laboratory setting.
acute effects wedge orthotics sex iliotibial band strain overground running non fatiguing conditions,GAIT/LOCOMOTION,57.3% GAIT/LOCOMOTION; 17.1% SPORT/EXERCISE; 6.8% REHABILITATION,"Day EM, Gillette JC,",*The Journal of orthopaedic and sports physical therapy*,* [Acute Effects of Wedge Orthotics and Sex on Iliotibial Band Strain During Overground Running in Non-Fatiguing Conditions.](https://www.ncbi.nlm.nih.gov/pubmed/31475615),Acute Effects of Wedge Orthotics and Sex on Iliotibial Band Strain During Overground Running in Non-Fatiguing Conditions.,Within-subjects repeated measures design.
gaze coordination strides walking cat,GAIT/LOCOMOTION,87.5% GAIT/LOCOMOTION; 3.1% COMPARATIVE; 2.9% NEURAL,"Zubair HN, Chu KMI, Johnson JL, Rivers TJ, Beloozerova IN,",*The Journal of physiology*,* [Gaze coordination with strides during walking in the cat.](https://www.ncbi.nlm.nih.gov/pubmed/31460673),Gaze coordination with strides during walking in the cat.,"Vision plays a crucial role in guiding locomotion in complex environments. However, the coordination between gaze and stride is not well understood. We examined the coordination of gaze shifts, fixations, constant gaze, and slow gaze with strides in cats walking on different surfaces. We found that gaze behaviors are coordinated with strides even when walking on a flat surface in the complete darkness, occurring in a sequential order during different phases of the stride. During walking on complex surfaces gaze behaviors are typically tighter coordinated with strides, particularly at faster speeds, only slightly shifting in phase. These findings indicate that the coordination of gaze behaviors with strides is not vision-driven, but is a part of the whole body locomotion synergy; the visual environment and locomotor task modulate it. The results may be relevant to developing diagnostic tools and rehabilitation approaches for patients with locomotor deficits."
gestational lactational exposure malathion affects antioxidant status neurobehavior mice pups offspring,GAIT/LOCOMOTION,60.7% GAIT/LOCOMOTION; 14.5% REHABILITATION; 9.1% JOINT/CARTILAGE,"Ouardi FZ, Anarghou H, Malqui H, Ouasmi N, Chigr M, Najimi M, Chigr F,",*Journal of molecular neuroscience : MN*,* [Gestational and Lactational Exposure to Malathion Affects Antioxidant Status and Neurobehavior in Mice Pups and Offspring.](https://www.ncbi.nlm.nih.gov/pubmed/30637616),Gestational and Lactational Exposure to Malathion Affects Antioxidant Status and Neurobehavior in Mice Pups and Offspring.,"Environmental factors such as pesticides are considered key determinants of brain damage and brain dysfunction. In the present work, we investigated the effect of an organophosphate pesticide, i.e., malathion, administrated peri- and postnatally on the antioxidant system as well as on acetylcholine esterase (AChE) activity in the brains of mice pups during the three postnatal weeks. Furthermore, we analyzed the behavior of the offspring just after weaning to assess the eventual effect of the pesticide on anxiety traits and social interaction. Concerning the biochemical biomarkers, the continuous treatment with malathion given either at a low dose of 5 mg/kg or at a medium one, 15 mg/kg, causes alterations in the activities of catalase, superoxide dismutase, glutathione S-transferase, and glutathione peroxidase, accompanied by high level of peroxidation of membrane lipids, indicating a disturbance in intracellular redox homeostasis with subsequent increased intracellular oxidative stress. The effect was more pronounced when the high dose was applied. This was also demonstrated for the activity of AChE, downregulated at all postnatal ages investigated (5, 15, and 21), whereas the low dose (5 mg/kg) did not alter this enzymatic activity which is in line with the absence of locomotor activity alteration as assessed by open field (OF). With regard to this last test, results obtained show also that the treated offspring mice develop an anxiogenic state as evidenced by open field as well as an impairment of social interaction. Altogether, these results provide an accurate characterization of the association between neurobehavioral outcomes and brain alterations following malathion administrated in gestational and lactational periods, even given at low dose, classified as safe, and indicate clearly that the developing brain is sensitively vulnerable to this organophosphate pesticide."
central screw use delays implant dislodgement osteopenic bone synthetic surrogates comparison reverse total shoulder models,GAIT/LOCOMOTION,78.2% GAIT/LOCOMOTION; 9.2% REHABILITATION; 3.7% JOINT/CARTILAGE,"Hast MW, Chin M, Schmidt EC, Kuntz AF,",*Journal of biomechanics*,* [Central screw use delays implant dislodgement in osteopenic bone but not synthetic surrogates: A comparison of reverse total shoulder models.](https://www.ncbi.nlm.nih.gov/pubmed/31204043),Central screw use delays implant dislodgement in osteopenic bone but not synthetic surrogates: A comparison of reverse total shoulder models.,"Adequate glenoid baseplate fixation in reverse total shoulder arthroplasty (rTSA) is important to achieve, but may prove challenging in the context of glenoid bone loss or osteopenia. Current rTSA testing standards rely upon synthetic bone surrogates, but it is unclear if these models accurately recapitulate the mechanics of osteoporotic bone. Additionally, it also unknown if the use of a central screw effectively provides resistance to micromotion in the milieu of poor quality bone. The purpose of this experiment was to create a novel cyclic load test protocol that elicited clinically relevant failures, so that comparisons of relative motion between baseplates and bones could be made with: (1) synthetic bones and poor quality cadaveric bones, and (2) the use or omission of a central screw. rTSA components were implanted into cadaveric and synthetic bones with and without a central screw. To model a range of loads that may be experienced during abduction, increasing cyclic loads were applied to shoulder joints in 30° of humeral abduction. Cycles and loads prior to permanent deformation exceeding 150 µm, 1 mm, and joint failure were determined using measurements from the test frame and from 3-D motion analysis. Synthetic bones demonstrated significantly more resistance to micromotion in comparison to cadaveric bones. Use of the central screw improved resistance to dislodgement, which was only observed in the cadaveric specimens. This study highlights the need for biomechanical testing with cadaveric specimens, especially when assessing osteopenic or osteoporotic populations."
flexion instability total knee arthroplasty,GAIT/LOCOMOTION,20.1% GAIT/LOCOMOTION; 19.0% COMPARATIVE; 13.8% EVOLUTION/ANTHROPOLOGY,"Stambough JB, Edwards PK, Mannen EM, Barnes CL, Mears SC,",*The Journal of the American Academy of Orthopaedic Surgeons*,* [Flexion Instability After Total Knee Arthroplasty.](https://www.ncbi.nlm.nih.gov/pubmed/30676514),Flexion Instability After Total Knee Arthroplasty.,"Flexion instability after total knee arthroplasty (TKA) is caused by an increased flexion gap compared with extension gap. Patients present with recurrent effusions, subjective instability (especially going downstairs), quadriceps weakness, and diffuse periretinacular pain. Manual testing for laxity in flexion is commonly done to confirm a diagnosis, although testing positions and laxity grades are inconsistent. Nonsurgical treatment includes quadriceps strengthening and bracing treatment. The mainstays to surgical management of femoral instability involve increasing the posterior condylar offset, decreasing the tibial slope, raising the joint line in combination with a thicker polyethylene insert, and ensuring appropriate rotation of implants. Patient outcomes after revision TKA for flexion instability show the least amount of improvement when compared with revisions for other TKA failure etiologies. Future work is needed to unify reproducible diagnostic criteria. Advancements in biomechanical analysis with motion detection, isokinetic quadriceps strength testing, and computational modeling are needed to advance the collective understanding of this underappreciated failure mechanism."
gaze diversion affects cognitive motor performance young adults stepping obstacles,GAIT/LOCOMOTION,66.9% GAIT/LOCOMOTION; 13.1% NEURAL; 9.5% REHABILITATION,"Cho H, Romine NL, Barbieri FA, Rietdyk S,",*Gait & posture*,* [Gaze diversion affects cognitive and motor performance in young adults when stepping over obstacles.](https://www.ncbi.nlm.nih.gov/pubmed/31394370),Gaze diversion affects cognitive and motor performance in young adults when stepping over obstacles.,"In many common multi-tasks, vision is used for two or more of the tasks, such as viewing cars, traffic signals, and the sidewalk curb at a crosswalk."
test two prediction methods minimum maximum values gait kinematics kinetics data range speeds,GAIT/LOCOMOTION,56.6% GAIT/LOCOMOTION; 16.7% METHODS; 6.6% SPORT/EXERCISE,"Fukuchi CA, Fukuchi RK, Duarte M,",*Gait & posture*,* [Test of two prediction methods for minimum and maximum values of gait kinematics and kinetics data over a range of speeds.](https://www.ncbi.nlm.nih.gov/pubmed/31394369),Test of two prediction methods for minimum and maximum values of gait kinematics and kinetics data over a range of speeds.,Minimum and maximum values of gait kinematics and kinetics data are commonly used to quantitatively describe a walking pattern.
glutaminergic signaling caudate nucleus required behavioral sensitization methylphenidate,GAIT/LOCOMOTION,66.8% GAIT/LOCOMOTION; 27.3% METHODS; 3.8% REHABILITATION,"King N, Floren S, Kharas N, Thomas M, Dafny N,","*Pharmacology, biochemistry, and behavior*",* [Glutaminergic signaling in the caudate nucleus is required for behavioral sensitization to methylphenidate.](https://www.ncbi.nlm.nih.gov/pubmed/31228508),Glutaminergic signaling in the caudate nucleus is required for behavioral sensitization to methylphenidate.,"Methylphenidate (MPD) is a widely prescribed psychostimulant for the treatment of attention deficit hyperactivity disorder, and is growing in use as a recreational drug and academic enhancer. MPD acts on the reward/motive and motor circuits of the CNS to produce its effects on behavior. The caudate nucleus (CN) is known to be a part of these circuits, so a lesion study was designed to elucidate the role of the CN in response to acute and chronic MPD exposure. Five groups of n = 8 rats were used: control, sham CN lesions, non-specific electrolytic CN lesions, dopaminergic-specific (6-OHDA toxin) CN lesion, and glutaminergic-specific (ibotenic acid toxin) CN lesions. On experimental day (ED) 1, all groups received saline injections. On ED 2, surgeries took place, followed by a 5-day recovery period (ED 3-7). Groups then received six daily MPD 2.5 mg/kg injections (ED 9-14), then three days of washout with no injection (ED 15-17), followed by a re-challenge with the previous 2.5 mg/kg MPD dose (ED 18). Locomotive activity was recorded for 60 min after each injection by a computerized animal activity monitor. The electrolytic CN lesion group responded to the MPD acute and chronic exposures similarly to the control and sham groups, showing an increase in locomotive activity, i.e. sensitization. The dopaminergic-specific CN lesion group failed to respond to MPD exposure both acute and chronically. The glutaminergic-specific CN lesion group responded to MPD exposure acutely but failed to manifest chronic effects. This confirms the CN's dopaminergic system is necessary for MPD to manifest its acute and chronic effects on behavior, and demonstrates that the CN's glutaminergic system is necessary for the chronic effects of MPD such as sensitization. Thus, the dopaminergic and glutaminergic components of the CN play a significant role in differentially modulating the acute and chronic effects of MPD respectively."
optimal shear cushion stiffness different gait speeds,GAIT/LOCOMOTION,44.0% GAIT/LOCOMOTION; 10.9% SPORT/EXERCISE; 10.1% METHODS,"Chen WH, Hsieh CF, Chan MS, Shih Y, Chen CH, Shiang TY,",*Journal of biomechanics*,* [Optimal shear cushion stiffness at different gait speeds.](https://www.ncbi.nlm.nih.gov/pubmed/31387697),Optimal shear cushion stiffness at different gait speeds.,"The present study quantified the effects of different shear cushion stiffness on the time to peak posterior shear force (TPPSF), peak posterior shear force (PPSF), average posterior loading rate (APLR), and maximum posterior loading rate (MPLR) at different locomotion speeds using a custom-made sliding platform, as well as to identify the optimal stiffness of shear cushion. Twelve male collegiate students (heel-strikers) performed walking at 1.5 m/s, jogging at 2.5 m/s, and running at 3.5 m/s. A custom-made sliding platform was used to provide the different shear cushion conditions. The shear cushion conditions were fixed (a fixed platform; control group), stiff (K = 2746 N/m), medium stiff (K = 2256 N/m), medium soft (K = 1667 N/m), and soft (K = 1079 N/m). The results showed that all cushion conditions produced sliding displacement and delayed the TPPSF during walking, jogging, and running compared with fixed condition. The APLR and MPLR were lowest under medium soft condition during walking, while the PPSF was similar between medium soft and soft conditions. For jogging and running, the PPSF as well as APLR and MPLR were the lowest under medium stiff condition except the maximum PLR was similar among stiff, medium stiff, and medium soft conditions during running. In conclusion, shear cushion produces appropriate sliding displacement and effectively delays the TPPSF to provide the musculoskeletal system additional time to absorb the impact and reduce loading. The present study demonstrates optimal stiffness of shear cushion at different traveling speeds and suggests that a shear cushion system can be applied in future designs of cushion structures."
three dimensional analysis scoliosis progression non idiopathic scoliosis similar adolescent idiopathic scoliosis,GAIT/LOCOMOTION,39.6% GAIT/LOCOMOTION; 14.7% SPORT/EXERCISE; 8.0% METHODS,"Bachmann KR, Yaszay B, Bartley CE, Bastrom TP, Reighard FG, Upasani VV, Newton PO, ",*Child's nervous system : ChNS : official journal of the International Society for Pediatric Neurosurgery*,* [A three-dimensional analysis of scoliosis progression in non-idiopathic scoliosis: is it similar to adolescent idiopathic scoliosis?](https://www.ncbi.nlm.nih.gov/pubmed/31183529),A three-dimensional analysis of scoliosis progression in non-idiopathic scoliosis: is it similar to adolescent idiopathic scoliosis?,To evaluate the three-dimensional (3D) characteristics of spine deformity in patients with non-idiopathic scoliosis compared with those observed in patients with adolescent idiopathic scoliosis (AIS).
effects corrective heel lift orthopaedic walking boot joint mechanics symmetry gait,GAIT/LOCOMOTION,62.4% GAIT/LOCOMOTION; 15.0% REHABILITATION; 3.7% SPORT/EXERCISE,"Severin AC, Gean RP, Barnes SG, Queen R, Butler RJ, Martin R, Barnes CL, Mannen EM,",*Gait & posture*,* [Effects of a corrective heel lift with an orthopaedic walking boot on joint mechanics and symmetry during gait.](https://www.ncbi.nlm.nih.gov/pubmed/31376749),Effects of a corrective heel lift with an orthopaedic walking boot on joint mechanics and symmetry during gait.,Orthopaedic walking boots are commonly prescribed following injury and surgery. The boot creates a leg length discrepancy which is thought to affect limb symmetry and gait mechanics. This study aimed to examine the effects of a corrective heel lift for the contralateral limb on the mechanics and symmetry of walking with an orthopaedic walking boot.
two year changes corneal stiffness parameters accelerated corneal cross linking,GAIT/LOCOMOTION,60.1% GAIT/LOCOMOTION; 18.0% REHABILITATION; 4.9% COMPARATIVE,"Hashemi H, Ambrósio R, Vinciguerra R, Vinciguerra P, Roberts CJ, Ghaffari R, Asgari S,",*Journal of biomechanics*,* [Two-year changes in corneal stiffness parameters after accelerated corneal cross-linking.](https://www.ncbi.nlm.nih.gov/pubmed/31300155),Two-year changes in corneal stiffness parameters after accelerated corneal cross-linking.,"The objective of this non-randomized trial was comparison of two-year changes in dynamic corneal response (DCR) between 18 mW/cm<sup>2</sup> (5- min) and 9 mW/cm<sup>2</sup> (10-min) cross-linking (CXL) protocols, using novel stiffness parameters and correlating them to clinical indices. The two groups were evaluated before and 2 years after the procedure using Corvis ST (Oculus Optikgeräte GmbH, Germany) and DCR parameters such as deformation amplitude ratio at 1 mm and 2 mm (DA ratio-1 mm and DA ratio-2 mm) and integrated radius and stiffness parameters at A1 (SP-A1). Two-year follow-up was completed for 16 of the 30 eyes in the 5-min group and 21 of the 25 eyes in the 10-min group; data from those who were lost to follow-up was not included in the analyses. Mean age at baseline was 21.7 ± 4.9 and 21.5 ± 5.2 years in the 5- and 10-min groups, respectively (P = 0.895). At 2 years after CXL, in the 5-min group, the reduction in integrated radius (-1.12 ± 1.27 mm, P = 0.003) was significant, and the increase in SP-A1 (7.11 ± 14.86 mmHg/mm, P = 0.075) was borderline, while in the 10-min group, the decrease in DA ratio-2 mm (-0.43 ± 0.58, P = 0.003) and integrated radius (-1.89 ± 1.72 mm, P < 0.001), and increase in SP-A1 (7.67 ± 10.92 mmHg/mm, P = 0.004) were significant. In both groups, the strongest and significant correlation was observed between DCR parameters and changes in radius of curvature. In conclusion, results indicated corneal strengthening with both protocols especially with the 9 mW/cm<sup>2</sup>. Corvis ST indices can provide ""in vivo"" biomechanical evidence on the efficacy of CXL that may occur prior to clinical indices."
detection freezing gait parkinson disease using asymmetric basis function tv arma time frequency spectral estimation method,GAIT/LOCOMOTION,45.4% GAIT/LOCOMOTION; 28.7% METHODS; 6.2% NEURAL,"Guo Y, Wang L, Li Y, Guo L, Meng F,",*IEEE transactions on neural systems and rehabilitation engineering : a publication of the IEEE Engineering in Medicine and Biology Society*,* [The Detection of Freezing of Gait in Parkinson's Disease Using Asymmetric Basis Function TV-ARMA Time-Frequency Spectral Estimation Method.](https://www.ncbi.nlm.nih.gov/pubmed/31478865),The Detection of Freezing of Gait in Parkinson's Disease Using Asymmetric Basis Function TV-ARMA Time-Frequency Spectral Estimation Method.,"Freezing of gait (FOG) is an episodic gait disturbance affecting locomotion in Parkinson's disease. As a biomarker to detect FOG, the Freeze index (FI), which is defined as the ratio of the areas under power spectra in 'freeze' band and in 'locomotion' band, can negatively be affected by poor time and frequency resolution of time-frequency spectrum estimate when short-time Fourier transform (STFT) or Wavelet transform (WT) is used. In this study, a novel high-resolution parametric time-frequency spectral estimation method is proposed to improve the accuracy of FI. A time-varying autoregressive moving average model (TV-ARMA) is first identified where the time-varying parameters are estimated using an asymmetric basis function expansion method. The TV-ARMA model is then transformed into frequency domain to estimate the time-frequency spectrum and calculate the FI. Results evaluated on the Daphnet Freezing of Gait Dataset show that the new method improves the time and frequency resolutions of the time-frequency spectrum and the associate FI has better performance in the detection of FOG than its counterparts based on STFT and WT methods do. Moreover, FOGs can be predicted in advance of its occurrence in most cases using the new method."
